time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
8.750000000000000833e-02,-1.713862519518509183e-04,-4.104923827751180004e-03,2.301300708581362556e-02,1.429896392097279867e-01,1.683644327613088160e-02,-2.972200136039863244e-02,1.747119293351736408e-02,1.257563197115729291e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,-1.818243938711976463e-04,-4.245955203546916343e-03,2.337811440101109778e-02,1.491290523321039119e-01,1.675853100112539157e-02,-3.264235662110422792e-02,1.747457986479004216e-02,1.455966240314498063e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.249999999999999889e-02,-1.926178939992339786e-04,-4.389226058997459240e-03,2.375882048149960402e-02,1.554702583503279889e-01,1.667305417670620835e-02,-3.577553540559651191e-02,1.747849364134120356e-02,1.679435349915431438e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000111e-02,-2.037724697462370933e-04,-4.534831866148258603e-03,2.415564202467909358e-02,1.620230963517703127e-01,1.657946631102553969e-02,-3.913317612037645055e-02,1.748299997030523106e-02,1.930433930761661383e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.750000000000000333e-02,-2.152940810324521401e-04,-4.682871183892330959e-03,2.456912083597131979e-02,1.687978169784905558e-01,1.647719111482385396e-02,-4.272748302134043302e-02,1.748817094529041966e-02,2.211609494480861436e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.271889381792660664e-04,-4.833445797957611027e-03,2.499982488287049234e-02,1.758051026908127035e-01,1.636562105081620228e-02,-4.657125520741078190e-02,1.749408551988967594e-02,2.525804342012144717e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.025000000000000078e-01,-2.394635101559503692e-04,-4.986660865384150154e-03,2.544834940065673901e-02,1.830560888382719298e-01,1.624411580906584898e-02,-5.067791684412297631e-02,1.750083000856337070e-02,2.876066782574755037e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,-2.521245331932585884e-04,-5.142625063536176815e-03,2.591531805182242798e-02,1.905623855630310393e-01,1.611200070521778133e-02,-5.506154865898651302e-02,1.750849861626369020e-02,3.265662911656732215e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.074999999999999983e-01,-2.651790197752465885e-04,-5.301450743669472443e-03,2.640138414132241207e-02,1.983361005593866078e-01,1.596856499836206422e-02,-5.973692074877196001e-02,1.751719399822623813e-02,3.698088970571353738e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,-2.786342680206997527e-04,-5.463254089045220703e-03,2.690723188981595723e-02,2.063898627110456740e-01,1.581306012519933732e-02,-6.471952673658702693e-02,1.752702785141078273e-02,4.177084309910397003e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000028e-01,-2.924978714654863777e-04,-5.628155277546767823e-03,2.743357776711939991e-02,2.147368466253741226e-01,1.564469784708972383e-02,-7.002561931357384473e-02,1.753812153912837069e-02,4.706644978775161026e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,-3.067777292569985321e-04,-5.796278648714756586e-03,2.798117188813275744e-02,2.233907980807004201e-01,1.546264830648403157e-02,-7.567224719615507633e-02,1.755060675044586155e-02,5.291037960941055197e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000072e-01,-3.214820567715710015e-04,-5.967752875067935427e-03,2.855079947353910547e-02,2.323660603988972340e-01,1.526603798916472722e-02,-8.167729352482415439e-02,1.756462619601063813e-02,5.934816078053435986e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,-3.366193966653687614e-04,-6.142711137520538711e-03,2.914328237760038451e-02,2.416776017507318852e-01,1.505394758866658925e-02,-8.805951572433767804e-02,1.758033434198666770e-02,6.642833578496236055e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.224999999999999978e-01,-3.521986303686808293e-04,-6.321291304641311025e-03,2.975948068538503827e-02,2.513410433957322665e-01,1.482540976920639422e-02,-9.483858683762098896e-02,1.759789818383749455e-02,7.420262428644464926e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,-3.682289900328272162e-04,-6.503636115422586558e-03,3.040029438175887583e-02,2.613726888513923097e-01,1.457940682343136264e-02,-1.020351383365071390e-01,1.761749806173044941e-02,8.272609320719194470e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.275000000000000022e-01,-3.847200709379481318e-04,-6.689893365138904063e-03,3.106666509444758542e-02,2.717895539782534398e-01,1.431486822130172663e-02,-1.096708044013244288e-01,1.763932851936815885e-02,9.205733408305999052e-03,0.000000000000000000e+00,0.000000000000000000e+00
