time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
4.000000000000000083e-02,2.399556545015370896e-19,1.198978953418538484e-17,3.141592653589793116e+00,3.602695795963654748e-16,3.141592653589793116e+00,-3.016006292910413535e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,2.708648805910363991e-19,1.273756018030365568e-17,3.141592653589793116e+00,3.827768811225284093e-16,3.141592653589793116e+00,-3.224006726904235008e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999999833e-02,3.036432996369764620e-19,1.348514390712628328e-17,3.141592653589793116e+00,4.052830611329175027e-16,3.141592653589793116e+00,-3.411207117498674420e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000056e-02,3.382904443995255912e-19,1.423254076137725097e-17,3.141592653589793116e+00,4.277881199078766152e-16,3.141592653589793116e+00,-3.629607573192187141e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.748058477556474251e-19,1.497975078976886021e-17,3.141592653589793116e+00,4.502920577276795461e-16,3.141592653589793116e+00,-3.827207985486317802e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.249999999999999806e-02,4.131890426990717494e-19,1.572677403900173820e-17,3.141592653589793116e+00,4.727948748725301820e-16,3.141592653589793116e+00,-4.014408376080757215e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000028e-02,4.534395623402654637e-19,1.647361055576483950e-17,3.141592653589793116e+00,4.952965716225621515e-16,3.141592653589793116e+00,-4.170408701576123319e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000250e-02,4.955569399064030666e-19,1.722026038673544597e-17,3.141592653589793116e+00,5.177971482578391213e-16,3.141592653589793116e+00,-4.368009113870253542e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,5.395407087413377670e-19,1.796672357857917295e-17,3.141592653589793116e+00,5.402966050583548449e-16,3.141592653589793116e+00,-4.534409461065310895e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-02,5.853904023055723058e-19,1.871300017794996930e-17,3.141592653589793116e+00,5.627949423040329663e-16,3.141592653589793116e+00,-4.690409786560676999e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000222e-02,6.331055541762295860e-19,1.945909023149012350e-17,3.141592653589793116e+00,5.852921602747272163e-16,3.141592653589793116e+00,-4.867210155455425601e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000444e-02,6.826856980470236872e-19,2.020499378583026677e-17,3.141592653589793116e+00,6.077882592502214130e-16,3.141592653589793116e+00,-5.033610502650482954e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-02,7.341303677282307838e-19,2.095071088758936691e-17,3.141592653589793116e+00,6.302832395102293633e-16,3.141592653589793116e+00,-5.200010849845540306e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.249999999999999500e-02,7.874390971466598713e-19,2.169624158337474366e-17,3.141592653589793116e+00,6.527771013343949609e-16,3.141592653589793116e+00,-5.366411197040597659e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-02,8.426114203456235884e-19,2.244158591978206879e-17,3.141592653589793116e+00,6.752698450022921872e-16,3.141592653589793116e+00,-5.543211565935346261e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.749999999999999944e-02,8.996468714849092315e-19,2.318674394339536292e-17,3.141592653589793116e+00,6.977614707934253075e-16,3.141592653589793116e+00,-5.720011934830094863e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,9.585449848407497696e-19,2.393171570078699866e-17,3.141592653589793116e+00,7.202519789872284776e-16,3.141592653589793116e+00,-5.938412390523607584e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000389e-02,1.019305294805794281e-18,2.467650123851771600e-17,3.141592653589793116e+00,7.427413698630661372e-16,3.141592653589793116e+00,-6.125612781118047434e-31,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
