time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
8.999999999999999667e-02,3.707121795157028443e-02,5.371026650993301343e-01,-2.074998511546093383e-01,-3.808443476130143335e+00,-2.986850776180162773e-02,1.877151239456989751e-01,3.522734269861965001e-02,4.193169370632732762e-01,-8.000000000000000000e+00,0.000000000000000000e+00
9.249999999999999889e-02,3.838396660897783197e-02,5.131071575556240827e-01,-2.169404153531118151e-01,-3.744810572034361851e+00,-2.932230801333001943e-02,2.499601472106232902e-01,3.629631693392023489e-02,4.359021432085343206e-01,-8.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000111e-02,3.963680737708924484e-02,4.891760127925581791e-01,-2.262278788035225474e-01,-3.685947545717773277e+00,-2.861514410392277871e-02,3.164809101904724753e-01,3.740702779799405520e-02,4.526963813300075024e-01,-8.000000000000000000e+00,0.000000000000000000e+00
9.750000000000000333e-02,4.082989855455675804e-02,4.653071238131900045e-01,-2.353740491510550870e-01,-3.631759931603548264e+00,-2.773637014586574634e-02,3.872418903377194965e-01,3.855992275638229355e-02,4.696390951421813842e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,4.196339302498009599e-02,4.414982675180446625e-01,-2.443904917620193518e-01,-3.582148396343680208e+00,-2.667543457813069049e-02,4.622031895920022948e-01,3.975529447805104671e-02,4.866670375876761545e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.025000000000000078e-01,4.303743798034641993e-02,4.177471153227619860e-01,-2.532885176652296400e-01,-3.537008800350443405e+00,-2.542189089224409712e-02,5.413206689665426286e-01,4.099327437944795538e-02,5.037144944130258484e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,4.405217466864370934e-02,3.940512419482653517e-01,-2.620791714541061412e-01,-3.496232108944043127e+00,-2.396540827770583110e-02,6.245458831058690041e-01,4.227382677976054826e-02,5.207135501002315703e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.074999999999999983e-01,4.500773816159055196e-02,3.704081327902597476e-01,-2.707732188042650256e-01,-3.459704177658983859e+00,-2.229578265133976694e-02,7.118258433046288358e-01,4.359674377728384176e-02,5.375943993302791934e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,4.590425713942251212e-02,3.468151902586490420e-01,-2.793811333223563675e-01,-3.427305435965727121e+00,-2.040294846409821880e-02,8.031026372281355741e-01,4.496164096438639429e-02,5.542857068378239660e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000028e-01,4.674185369063012241e-02,3.232697394601656282e-01,-2.879130825023683005e-01,-3.398910493545369782e+00,-1.827699160827329222e-02,8.983129335949178174e-01,4.636795410511893728e-02,5.707150180081554947e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,4.752064312545407204e-02,2.997690335790391680e-01,-2.963789126259764317e-01,-3.374387693291371892e+00,-1.590816367711148441e-02,9.973874003682707823e-01,4.781493690453377660e-02,5.868092218478516697e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000072e-01,4.824073380280553824e-02,2.763102592903993737e-01,-3.047881325041182365e-01,-3.353598635357586399e+00,-1.328689775686304163e-02,1.100250065512692110e+00,4.930166000172733765e-02,6.024950670144969544e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,4.890222697108860539e-02,2.528905425185454248e-01,-3.131498960179970870e-01,-3.336397696750386554e+00,-1.040382585786625569e-02,1.206817650018539023e+00,5.082701131890637186e-02,6.176997304120036558e-01,-8.000000000000000000e+00,0.000000000000000000e+00
