time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
4.000000000000000083e-02,2.399556545015370896e-19,1.198978953418538484e-17,3.141592653589793116e+00,2.401797197309101193e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,2.708648805910363991e-19,1.273756018030365568e-17,3.141592653589793116e+00,2.551845874150187259e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999999833e-02,3.036432996369764620e-19,1.348514390712628328e-17,3.141592653589793116e+00,2.701887074219447717e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000056e-02,3.382904443995255912e-19,1.423254076137725097e-17,3.141592653589793116e+00,2.851920799385841471e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.748058477556474251e-19,1.497975078976886021e-17,3.141592653589793116e+00,3.001947051517861011e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.249999999999999806e-02,4.131890426990717494e-19,1.572677403900173820e-17,3.141592653589793116e+00,3.151965832483531424e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000028e-02,4.534395623402654637e-19,1.647361055576483950e-17,3.141592653589793116e+00,3.301977144150410892e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000250e-02,4.955569399064030666e-19,1.722026038673544597e-17,3.141592653589793116e+00,3.451980988385590690e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,5.395407087413377670e-19,1.796672357857917295e-17,3.141592653589793116e+00,3.601977367055695186e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-02,5.853904023055723058e-19,1.871300017794996930e-17,3.141592653589793116e+00,3.751966282026882333e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000222e-02,6.331055541762295860e-19,1.945909023149012350e-17,3.141592653589793116e+00,3.901947735164843671e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000444e-02,6.826856980470236872e-19,2.020499378583026369e-17,3.141592653589793116e+00,4.051921728334804818e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-02,7.341303677282307838e-19,2.095071088758936382e-17,3.141592653589793116e+00,4.201888263401523994e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.249999999999999500e-02,7.874390971466598713e-19,2.169624158337474058e-17,3.141592653589793116e+00,4.351847342229294480e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-02,8.426114203456235884e-19,2.244158591978206571e-17,3.141592653589793116e+00,4.501798966681942655e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
