time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
9.750000000000000333e-02,-6.307556219500361650e-04,-1.342053118236169289e-02,6.542754880417862851e-02,2.867547937056488250e-01,5.156382820739233153e-02,-3.348733898673281889e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-6.648028377154503211e-04,-1.381794779758514259e-02,6.615618502956585600e-02,2.961820843859093166e-01,5.147666314892506562e-02,-3.627112373198466966e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.025000000000000078e-01,-6.998489489490523517e-04,-1.421967020857788436e-02,6.690860111193842885e-02,3.057796484813729010e-01,5.138233807535087794e-02,-3.921633721320429145e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,-7.359048908484274766e-04,-1.462583531535340681e-02,6.768523005472013021e-02,3.155533626351825771e-01,5.128044195690496798e-02,-4.232897093660692445e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.074999999999999983e-01,-7.729819433803428695e-04,-1.503658204044198629e-02,6.848651970999712624e-02,3.255092297569803228e-01,5.117054859443997961e-02,-4.561516965553052277e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,-8.110917363903320711e-04,-1.545205137123847189e-02,6.931293309886221721e-02,3.356533827677579129e-01,5.105221623065146763e-02,-4.908123589778230766e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000028e-01,-8.502462548159079887e-04,-1.587238640051845395e-02,7.016494874113761437e-02,3.459920883570061223e-01,5.092498714997335807e-02,-5.273363450104200795e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,-8.904578439985239447e-04,-1.629773236487810223e-02,7.104306099450007073e-02,3.565317507463481861e-01,5.078838726713318097e-02,-5.657899714813037495e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000072e-01,-9.317392150887632112e-04,-1.672823668082965010e-02,7.194778040301637312e-02,3.672789154530416988e-01,5.064192570437893448e-02,-6.062412689285522766e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,-9.741034505385327315e-04,-1.716404897825923523e-02,7.287963405507968950e-02,3.782402730458540030e-01,5.048509435741384277e-02,-6.487600266594879816e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.224999999999999978e-01,-1.017564009673274867e-03,-1.760532113092672796e-02,7.383916595071740585e-02,3.894226628848581062e-01,5.031736745010332440e-02,-6.934178374930147215e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,-1.062134734336369658e-03,-1.805220728365783747e-02,7.482693737821854985e-02,4.008330768356493934e-01,5.013820107804961568e-02,-7.402881420526910561e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.275000000000000022e-01,-1.107829854596988507e-03,-1.850486387584741529e-02,7.584352730000384901e-02,4.124786629473422561e-01,4.994703274116451402e-02,-7.894462724627479555e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,-1.154663994511667680e-03,-1.896344966085892689e-02,7.688953274763322965e-02,4.243667290824632565e-01,4.974328086540969612e-02,-8.409694952823107417e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000067e-01,-1.202652177928784354e-03,-1.942812572086882739e-02,7.796556922581431015e-02,4.365047464855056902e-01,4.952634431391762099e-02,-8.949370534946486655e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e-01,-1.251809834323942177e-03,-1.989905547666550450e-02,7.907227112524044255e-02,4.489003532754404224e-01,4.929560188775416324e-02,-9.514302073482411304e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000111e-01,-1.302152804652999176e-03,-2.037640469187072464e-02,8.021029214404819252e-02,4.615613578458840349e-01,4.905041181663770400e-02,-1.010532273824697597e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,-1.353697347208080272e-03,-2.086034147100678318e-02,8.138030571764118259e-02,4.744957421548944287e-01,4.879011123998851229e-02,-1.072328664484989841e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000155e-01,-1.406460143460420194e-03,-2.135103625078477868e-02,8.258300545657995539e-02,4.877116648844922464e-01,4.851401567874755183e-02,-1.136906921419912619e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,-1.460458303872255031e-03,-2.184866178393835012e-02,8.381910559218519463e-02,5.012174644479800989e-01,4.822141849847576267e-02,-1.204356751003067549e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.474999999999999922e-01,-1.515709373658224871e-03,-2.235339311487294714e-02,8.508934142944407641e-02,5.150216618209447761e-01,4.791159036432400542e-02,-1.274770055114820555e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,-1.572231338474856322e-03,-2.286540754634274961e-02,8.639446980674643506e-02,5.291329631694676738e-01,4.758377868855064030e-02,-1.348240959473502587e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999967e-01,-1.630042630014641534e-03,-2.338488459630596802e-02,8.773526956190802473e-02,5.435602622465285361e-01,4.723720707135908858e-02,-1.424865838675449248e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.549999999999999989e-01,-1.689162131479034819e-03,-2.391200594404409990e-02,8.911254200386224678e-02,5.583126425248567948e-01,4.687107473593168233e-02,-1.504743337508198942e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000011e-01,-1.749609182902310328e-03,-2.444695536456184537e-02,9.052711138931876511e-02,5.733993790315554673e-01,4.648455595865023937e-02,-1.587974388061147990e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,-1.811403586295676996e-03,-2.498991865021169684e-02,9.197982540359686543e-02,5.888299398466828594e-01,4.607679949561779148e-02,-1.674662222115081700e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000056e-01,-1.874565610578316117e-03,-2.554108351841071975e-02,9.347155564474268763e-02,6.046139872246247826e-01,4.564692800673142425e-02,-1.764912378246139835e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000078e-01,-1.939115996259069968e-03,-2.610063950423675838e-02,9.500319810993217151e-02,6.207613782935131885e-01,4.519403747870313209e-02,-1.858832703030843247e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000100e-01,-2.005075959829378997e-03,-2.666877783660736786e-02,9.657567368304489919e-02,6.372821652841422768e-01,4.471719664858556098e-02,-1.956533345686713721e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,-2.072467197824713354e-03,-2.724569129665720471e-02,9.818992862216784079e-02,6.541865952357982517e-01,4.421544642953263021e-02,-2.058126745427700244e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000144e-01,-2.141311890508166681e-03,-2.783157405683883007e-02,9.984693504565100852e-02,6.714851091221482049e-01,4.368779934071247151e-02,-2.163727610755044883e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-01,-2.211632705126084526e-03,-2.842662149917795505e-02,1.015476914151894755e-01,6.891883403358336491e-01,4.313323894349271187e-02,-2.273452889842388358e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e-01,-2.283452798681547598e-03,-2.903103001101772426e-02,1.032932230142469543e-01,7.073071124656848951e-01,4.255071928623638949e-02,-2.387421731108853584e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,-2.356795820167250158e-03,-2.964499675648801791e-02,1.050845824199647116e-01,7.258524362955239839e-01,4.193916436028184008e-02,-2.505755433005660837e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.824999999999999956e-01,-2.431685912194777449e-03,-3.026871942183571168e-02,1.069228499665156734e-01,7.448355059483701135e-01,4.129746756993244589e-02,-2.628577381970665372e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.849999999999999978e-01,-2.508147711952498325e-03,-3.090239593265124013e-02,1.088091341976664822e-01,7.642676940945197783e-01,4.062449121955255538e-02,-2.756012977431299138e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,-2.586206351419254555e-03,-3.154622414092644878e-02,1.107445723060994230e-01,7.841605461364700158e-01,3.991906602115537217e-02,-2.888189542660033471e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,-2.665887456755739598e-03,-3.220040147978000394e-02,1.127303305568218700e-01,8.045257732780195514e-01,3.917999062617733702e-02,-3.025236220208100679e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.925000000000000044e-01,-2.747217146789931053e-03,-3.286512458359077543e-02,1.147676046917518317e-01,8.253752443791637639e-01,3.840603118546199318e-02,-3.167283850563311631e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000067e-01,-2.830222030507177806e-03,-3.354058887118860355e-02,1.168576203123150026e-01,8.467209764926414417e-01,3.759592094182502564e-02,-3.314464832597059374e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.975000000000000089e-01,-2.914929203449557246e-03,-3.422698808966701672e-02,1.190016332366215096e-01,8.685751239722669936e-01,3.674835985994094611e-02,-3.466912964284809551e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,-3.001366242922933608e-03,-3.492451381630700541e-02,1.212009298275084079e-01,8.909499660375570507e-01,3.586201429868082768e-02,-3.624763262104543360e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.025000000000000133e-01,-3.089561201903785574e-03,-3.563335491603640548e-02,1.234568272874387446e-01,9.138578926737374042e-01,3.493551673143922842e-02,-3.788151757439877643e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000155e-01,-3.179542601531373802e-03,-3.635369695179978267e-02,1.257706739159391018e-01,9.373113887410959855e-01,3.396746552041599726e-02,-3.957215268240389383e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.075000000000000178e-01,-3.271339422064204611e-03,-3.708572154518149228e-02,1.281438493249364430e-01,9.613230161629614523e-01,3.295642475126443760e-02,-4.132091144122613247e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999922e-01,-3.364981092173087267e-03,-3.782960568461424256e-02,1.305777646070231390e-01,9.859053940574789010e-01,3.190092413497919166e-02,-4.312916983033188156e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.124999999999999944e-01,-3.460497476436429250e-03,-3.858552097852091523e-02,1.330738624513375934e-01,1.011071176674995353e+00,3.079945898437377871e-02,-4.499830317542885538e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.149999999999999967e-01,-3.557918860896830578e-03,-3.935363285078351259e-02,1.356336172013989372e-01,1.036833029000451267e+00,2.965049027298588546e-02,-4.692968268799299625e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.174999999999999989e-01,-3.657275936531618078e-03,-4.013409967601509060e-02,1.382585348488813426e-01,1.063203599878919547e+00,2.845244478474516850e-02,-4.892467166139628509e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,-3.758599780483797437e-03,-4.092707185223409816e-02,1.409501529569582301e-01,1.090195492522577636e+00,2.720371536323947653e-02,-5.098462130356470334e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.225000000000000033e-01,-3.861921834894099965e-03,-4.173269080871210013e-02,1.437100405064948572e-01,1.117821232259233133e+00,2.590266126991602053e-02,-5.311086618622454791e-01,0.000000000000000000e+00,0.000000000000000000e+00
