time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
1.025000000000000078e-01,-7.330349218620131873e-04,-1.564886869913694953e-02,9.085729905985082122e-02,8.278600732426234510e-01,-9.989625547266552108e-02,-1.025703991137174809e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,-7.728028353939265117e-04,-1.616706428799852269e-02,9.296177430961033439e-02,8.558110392671947064e-01,-1.025040445542037687e-01,-1.060643290721119403e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.074999999999999983e-01,-8.138783279912644407e-04,-1.669496133220267284e-02,9.513681301173861071e-02,8.843125024851973270e-01,-1.052000572626542590e-01,-1.096284980874114856e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,-8.562858694474954771e-04,-1.723273103351566013e-02,9.738380367603451104e-02,9.133741786062762325e-01,-1.079860649201577483e-01,-1.132641208644180164e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000028e-01,-9.000503442258497595e-04,-1.778053375630658101e-02,9.970415834443567549e-02,9.430051678444704155e-01,-1.108638682134099746e-01,-1.169723305770429933e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,-9.451970230733757264e-04,-1.833851798568989291e-02,1.020993109777131036e-01,9.732138948040566229e-01,-1.138352950574420541e-01,-1.207541709721470236e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000072e-01,-9.917515319722428665e-04,-1.890681923966161873e-02,1.045707156884864986e-01,1.004008045677938554e+00,-1.169021982575522700e-01,-1.246105881214165656e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,-1.039739818317239736e-03,-1.948555893854595628e-02,1.071198448140693732e-01,1.035394502949067652e+00,-1.200664529608876097e-01,-1.285424218461774348e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.224999999999999978e-01,-1.089188114217822098e-03,-2.007484323597082121e-02,1.097481868231939134e-01,1.067379277838037321e+00,-1.233299538898807585e-01,-1.325503968469212035e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,-1.140122896834818789e-03,-2.067476181657208409e-02,1.124572440513443294e-01,1.099967440797368967e+00,-1.266946123506349220e-01,-1.366351135768107516e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275000000000000022e-01,-1.192570845676211569e-03,-2.128538666668279566e-02,1.152485302602549028e-01,1.133163050414853101e+00,-1.301623530104303317e-01,-1.407970389065016148e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,-1.246558796793435092e-03,-2.190677082538795145e-02,1.181235680181167702e-01,1.166969081154205279e+00,-1.337351104398160906e-01,-1.450364966362113206e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325000000000000067e-01,-1.302113693839563853e-03,-2.253894712450738025e-02,1.210838858981938548e-01,1.201387350430656475e+00,-1.374148254162614047e-01,-1.493536579200112069e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e-01,-1.359262535973681857e-03,-2.318192692729517321e-02,1.241310154948821881e-01,1.236418445591122905e+00,-1.412034409880815189e-01,-1.537485316767005061e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000111e-01,-1.418032322621766818e-03,-2.383569887689641897e-02,1.272664882577627110e-01,1.272061651442284447e+00,-1.451028982993322614e-01,-1.582209550712156299e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,-1.478449995133592236e-03,-2.450022766685939699e-02,1.304918321458989061e-01,1.308314879043991130e+00,-1.491151321785863793e-01,-1.627705841601664982e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000155e-01,-1.540542375407452516e-03,-2.517545284723840884e-02,1.338085681065153132e-01,1.345174596558428970e+00,-1.532420664969639246e-01,-1.673968848045792379e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,-1.604336101589849640e-03,-2.586128768100931508e-02,1.372182063842583288e-01,1.382635763015671593e+00,-1.574856093034808224e-01,-1.720991239620339064e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.474999999999999922e-01,-1.669857560995488197e-03,-2.655761806662323629e-02,1.407222426694744455e-01,1.420691765921664018e+00,-1.618476477486919529e-01,-1.768763614788575911e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,-1.737132820433741950e-03,-2.726430154350628632e-02,1.443221540963315896e-01,1.459334363693128855e+00,-1.663300428107181705e-01,-1.817274425105819047e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999967e-01,-1.806187554170844310e-03,-2.798116639813448894e-02,1.480193951041336997e-01,1.498553633952995012e+00,-1.709346238410337226e-01,-1.866509907051872474e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.549999999999999989e-01,-1.877046969801944099e-03,-2.870801088893054631e-02,1.518153931778119803e-01,1.538337928757202544e+00,-1.756631829508168152e-01,-1.916454022884061414e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000011e-01,-1.949735732353303618e-03,-2.944460260859881051e-02,1.557115444862855191e-01,1.578673837846557015e+00,-1.805174692621872856e-01,-1.967088411932055747e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,-2.024277886981618903e-03,-3.019067800259322629e-02,1.597092094401287021e-01,1.619546161023093456e+00,-1.854991830522214058e-01,-2.018392353761747415e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000056e-01,-2.100696780683936754e-03,-3.094594206215750196e-02,1.638097081927192000e-01,1.660937890736667644e+00,-1.906099698211831950e-01,-2.070342744615836672e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000078e-01,-2.179014983477033270e-03,-3.171006820974900386e-02,1.680143161117142736e-01,1.702830205931928464e+00,-1.958514143198759605e-01,-2.122914088490504003e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000100e-01,-2.259254209548447207e-03,-3.248269839362426942e-02,1.723242592502601256e-01,1.745202478146435032e+00,-2.012250345743246960e-01,-2.176078504128005520e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,-2.341435238921562873e-03,-3.326344340689877527e-02,1.767407098497148776e-01,1.788032290765939392e+00,-2.067322759490644313e-01,-2.229805749092228506e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000144e-01,-2.425577840213123844e-03,-3.405188344448059623e-02,1.812647819077976286e-01,1.831295472231756039e+00,-2.123745052930513799e-01,-2.284063261946930101e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-01,-2.511700695092198166e-03,-3.484756890891217707e-02,1.858975268478969267e-01,1.874966143857397016e+00,-2.181530052145417009e-01,-2.338816223374172942e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e-01,-2.599821325073769108e-03,-3.565002147334571381e-02,1.906399293267150019e-01,1.919016782747764438e+00,-2.240689685331136716e-01,-2.394027636854087593e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,-2.689956021296756750e-03,-3.645873540664962276e-02,1.954929032184269666e-01,1.963418300125539417e+00,-2.301234929582567090e-01,-2.449658429278366523e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.824999999999999956e-01,-2.782119777944312700e-03,-3.727317916203633230e-02,2.004572878140356840e-01,2.008140135158332118e+00,-2.363175760445406226e-01,-2.505667571591939424e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.849999999999999978e-01,-2.876326229962874060e-03,-3.809279722667203300e-02,2.055338442745534289e-01,2.053150364149974205e+00,-2.426521104732402845e-01,-2.562012219254482304e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,-2.972587595724915637e-03,-3.891701222554952433e-02,2.107232523759956788e-01,2.098415824714316980e+00,-2.491278797093709751e-01,-2.618647871991405474e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,-3.070914625258154822e-03,-3.974522726856450500e-02,2.160261075829017219e-01,2.143902254295224186e+00,-2.557455540813476369e-01,-2.675528551969589497e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.925000000000000044e-01,-3.171316554630802202e-03,-4.057682852533429918e-02,2.214429184851827992e-01,2.189574442138095822e+00,-2.625056873278958647e-01,-2.732606999194223896e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000067e-01,-3.273801067038344722e-03,-4.141118800794817839e-02,2.269741046305416843e-01,2.235396393562797179e+00,-2.694087136534129567e-01,-2.789834882588317022e+00,0.000000000000000000e+00,0.000000000000000000e+00
