time_s,x_m,v_m_s,theta_rad,omega_rad_s,force_N,push_N
1.870000000000000107e+00,1.353642228945739143e-02,-2.536452970802067358e-02,2.579570552947167434e-03,3.854696522968749806e-04,2.662706190527934502e-02,0.000000000000000000e+00
1.872500000000000053e+00,1.347310311541487574e-02,-2.529081680549024463e-02,2.580508106407830918e-03,3.645953399448696730e-04,2.662082156109956896e-02,0.000000000000000000e+00
1.875000000000000000e+00,1.340996816860846354e-02,-2.521714808809973757e-02,2.581393640546847737e-03,3.438541076397536012e-04,2.661415121499591252e-02,0.000000000000000000e+00
1.877499999999999947e+00,1.334701733731124759e-02,-2.514352456583714493e-02,2.582227487409784281e-03,3.232454319401868508e-04,2.660705385193362638e-02,0.000000000000000000e+00
1.880000000000000115e+00,1.328425050728076692e-02,-2.506994724116190509e-02,2.583009977735100608e-03,3.027687906026251138e-04,2.659953244463825889e-02,0.000000000000000000e+00
1.882500000000000062e+00,1.322166756177779214e-02,-2.499641710903697731e-02,2.583741440957144572e-03,2.824236625814416607e-04,2.659158995362229105e-02,0.000000000000000000e+00
1.885000000000000009e+00,1.315926838158502400e-02,-2.492293515696085773e-02,2.584422205209148567e-03,2.622095280290498561e-04,2.658322932721210799e-02,0.000000000000000000e+00
1.887499999999999956e+00,1.309705284502571052e-02,-2.484950236499950532e-02,2.585052597326222782e-03,2.421258682960238844e-04,2.657445350157493225e-02,0.000000000000000000e+00
1.890000000000000124e+00,1.303502082798219629e-02,-2.477611970581820172e-02,2.585632942848352378e-03,2.221721659312201529e-04,2.656526540074593407e-02,0.000000000000000000e+00
1.892500000000000071e+00,1.297317220391437827e-02,-2.470278814471334183e-02,2.586163566023392049e-03,2.023479046818957142e-04,2.655566793665490449e-02,0.000000000000000000e+00
1.895000000000000018e+00,1.291150684387809208e-02,-2.462950863964413761e-02,2.586644789810063193e-03,1.826525694938270950e-04,2.654566400915392421e-02,0.000000000000000000e+00
1.897499999999999964e+00,1.285002461654341163e-02,-2.455628214126425943e-02,2.587076935880949346e-03,1.630856465114255459e-04,2.653525650604398461e-02,0.000000000000000000e+00
1.900000000000000133e+00,1.278872538821287583e-02,-2.448310959295339762e-02,2.587460324625494214e-03,1.436466230778508837e-04,2.652444830310273297e-02,0.000000000000000000e+00
1.902500000000000080e+00,1.272760902283963727e-02,-2.440999193084875118e-02,2.587795275152997548e-03,1.243349877351228381e-04,2.651324226411148552e-02,0.000000000000000000e+00
1.905000000000000027e+00,1.266667538204552246e-02,-2.433693008387643672e-02,2.588082105295613170e-03,1.051502302242296217e-04,2.650164124088250431e-02,0.000000000000000000e+00
1.907499999999999973e+00,1.260592432513902607e-02,-2.426392497378283483e-02,2.588321131611345718e-03,8.609184148523339492e-05,2.648964807328653415e-02,0.000000000000000000e+00
1.910000000000000142e+00,1.254535570913321678e-02,-2.419097751516583600e-02,2.588512669387048673e-03,6.715931365737276473e-05,2.647726558928044024e-02,0.000000000000000000e+00
1.912500000000000089e+00,1.248496938876357369e-02,-2.411808861550604824e-02,2.588657032641423703e-03,4.835214007916059930e-05,2.646449660493420744e-02,0.000000000000000000e+00
1.915000000000000036e+00,1.242476521650573602e-02,-2.404525917519789030e-02,2.588754534128017391e-03,2.966981528847915348e-05,2.645134392445909130e-02,0.000000000000000000e+00
1.917499999999999982e+00,1.236474304259318514e-02,-2.397249008758064320e-02,2.588805485338220146e-03,1.111183502267016935e-05,2.643781034023471796e-02,0.000000000000000000e+00
1.919999999999999929e+00,1.230490271503483987e-02,-2.389978223896939771e-02,2.588810196504265533e-03,-7.322303781378384255e-06,2.642389863283722828e-02,0.000000000000000000e+00
1.922500000000000098e+00,1.224524407963258066e-02,-2.382713650868594282e-02,2.588768976602228745e-03,-2.563310298715275836e-05,2.640961157106672466e-02,0.000000000000000000e+00
1.925000000000000044e+00,1.218576697999868876e-02,-2.375455376908958138e-02,2.588682133355025509e-03,-4.382106325843602540e-05,2.639495191197492249e-02,0.000000000000000000e+00
1.927499999999999991e+00,1.212647125757322294e-02,-2.368203488560785205e-02,2.588549973235412284e-03,-6.188668405923691829e-05,2.637992240089324578e-02,0.000000000000000000e+00
1.929999999999999938e+00,1.206735675164130432e-02,-2.360958071676718881e-02,2.588372801468984737e-03,-7.983046365372443607e-05,2.636452577146047860e-02,0.000000000000000000e+00
1.932500000000000107e+00,1.200842329935032995e-02,-2.353719211422350757e-02,2.588150922037178812e-03,-9.765289910616836190e-05,2.634876474565086418e-02,0.000000000000000000e+00
1.935000000000000053e+00,1.194967073572711716e-02,-2.346486992279269573e-02,2.587884637680268763e-03,-1.153544862808851003e-04,2.633264203380184659e-02,0.000000000000000000e+00
1.937500000000000000e+00,1.189109889369496104e-02,-2.339261498048104959e-02,2.587574249900368665e-03,-1.329357198421901283e-04,2.631616033464222876e-02,0.000000000000000000e+00
1.939999999999999947e+00,1.183270760409062088e-02,-2.332042811851562161e-02,2.587220058964431746e-03,-1.503970932543566871e-04,2.629932233532005642e-02,0.000000000000000000e+00
1.942500000000000115e+00,1.177449669568122852e-02,-2.324831016137448442e-02,2.586822363907250594e-03,-1.677390987815806269e-04,2.628213071143098781e-02,0.000000000000000000e+00
1.945000000000000062e+00,1.171646599518112904e-02,-2.317626192681694272e-02,2.586381462534457793e-03,-1.849622274879535459e-04,2.626458812704600063e-02,0.000000000000000000e+00
1.947500000000000009e+00,1.165861532726863471e-02,-2.310428422591363426e-02,2.585897651425524829e-03,-2.020669692374414857e-04,2.624669723473999419e-02,0.000000000000000000e+00
1.949999999999999956e+00,1.160094451460271132e-02,-2.303237786307658908e-02,2.585371225936764460e-03,-2.190538126938718934e-04,2.622846067561964908e-02,0.000000000000000000e+00
1.952500000000000124e+00,1.154345337783958467e-02,-2.296054363608917431e-02,2.584802480204329619e-03,-2.359232453209270087e-04,2.620988107935184191e-02,0.000000000000000000e+00
1.955000000000000071e+00,1.148614173564927940e-02,-2.288878233613599739e-02,2.584191707147214488e-03,-2.526757533821464381e-04,2.619096106419187622e-02,0.000000000000000000e+00
1.957500000000000018e+00,1.142900940473207463e-02,-2.281709474783270852e-02,2.583539198470254268e-03,-2.693118219409360459e-04,2.617170323701180010e-02,0.000000000000000000e+00
1.959999999999999964e+00,1.137205619983489013e-02,-2.274548164925573046e-02,2.582845244667125815e-03,-2.858319348605859248e-04,2.615211019332887299e-02,0.000000000000000000e+00
1.962500000000000133e+00,1.131528193376759965e-02,-2.267394381197191527e-02,2.582110135023347845e-03,-3.022365748042962806e-04,2.613218451733370640e-02,0.000000000000000000e+00
1.965000000000000080e+00,1.125868641741926447e-02,-2.260248200106812141e-02,2.581334157619281575e-03,-3.185262232352114773e-04,2.611192878191896660e-02,0.000000000000000000e+00
1.967500000000000027e+00,1.120226945977429757e-02,-2.253109697518070401e-02,2.580517599333130054e-03,-3.347013604164634582e-04,2.609134554870760556e-02,0.000000000000000000e+00
1.969999999999999973e+00,1.114603086792855489e-02,-2.245978948652494964e-02,2.579660745843938372e-03,-3.507624654112235715e-04,2.607043736808151851e-02,0.000000000000000000e+00
1.972500000000000142e+00,1.108997044710535035e-02,-2.238856028092440359e-02,2.578763881634593431e-03,-3.667100160827624724e-04,2.604920677920989983e-02,0.000000000000000000e+00
1.975000000000000089e+00,1.103408800067139615e-02,-2.231741009784014504e-02,2.577827289994824144e-03,-3.825444890945203791e-04,2.602765631007798036e-02,0.000000000000000000e+00
1.977500000000000036e+00,1.097838333015267384e-02,-2.224633967039996510e-02,2.576851253024200778e-03,-3.982663599101857318e-04,2.600578847751541106e-02,0.000000000000000000e+00
1.979999999999999982e+00,1.092285623525023584e-02,-2.217534972542747895e-02,2.575836051635133420e-03,-4.138761027937844770e-04,2.598360578722506628e-02,0.000000000000000000e+00
1.982500000000000151e+00,1.086750651385592209e-02,-2.210444098347115818e-02,2.574781965555871747e-03,-4.293741908097769948e-04,2.596111073381137530e-02,0.000000000000000000e+00
1.985000000000000098e+00,1.081233396206801589e-02,-2.203361415883327290e-02,2.573689273333503499e-03,-4.447610958231661398e-04,2.593830580080941361e-02,0.000000000000000000e+00
1.987500000000000044e+00,1.075733837420682175e-02,-2.196286995959877489e-02,2.572558252336953379e-03,-4.600372884996149856e-04,2.591519346071323102e-02,0.000000000000000000e+00
1.989999999999999991e+00,1.070251954283017552e-02,-2.189220908766408014e-02,2.571389178759980656e-03,-4.752032383055737846e-04,2.589177617500475898e-02,0.000000000000000000e+00
1.992499999999999938e+00,1.064787725874887653e-02,-2.182163223876579586e-02,2.570182327624178070e-03,-4.902594135084182040e-04,2.586805639418239197e-02,0.000000000000000000e+00
1.995000000000000107e+00,1.059341131104205372e-02,-2.175114010250935037e-02,2.568937972781967696e-03,-5.052062811765969941e-04,2.584403655778987410e-02,0.000000000000000000e+00
1.997500000000000053e+00,1.053912148707245380e-02,-2.168073336239755011e-02,2.567656386919599416e-03,-5.200443071797896310e-04,2.581971909444508162e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.048500757250166691e-02,-2.161041269585906380e-02,2.566337841560147222e-03,-5.347739561890758322e-04,2.579510642186864933e-02,0.000000000000000000e+00
2.002499999999999947e+00,1.043106935130527595e-02,-2.154017877427681985e-02,2.564982607066505077e-03,-5.493956916771140699e-04,2.577020094691314517e-02,0.000000000000000000e+00
2.004999999999999893e+00,1.037730660578793131e-02,-2.147003226301633094e-02,2.563590952644384090e-03,-5.639099759183324994e-04,2.574500506559148152e-02,0.000000000000000000e+00
2.007499999999999840e+00,1.032371911659836494e-02,-2.139997382145393534e-02,2.562163146345305779e-03,-5.783172699891288857e-04,2.571952116310610020e-02,0.000000000000000000e+00
2.010000000000000231e+00,1.027030666274432111e-02,-2.133000410300496183e-02,2.560699455069598372e-03,-5.926180337680827821e-04,2.569375161387759537e-02,0.000000000000000000e+00
2.012500000000000178e+00,1.021706902160743162e-02,-2.126012375515181491e-02,2.559200144569390937e-03,-6.068127259361775746e-04,2.566769878157387080e-02,0.000000000000000000e+00
2.015000000000000124e+00,1.016400596895800784e-02,-2.119033341947197668e-02,2.557665479451606654e-03,-6.209018039770353202e-04,2.564136501913896055e-02,0.000000000000000000e+00
2.017500000000000071e+00,1.011111727896977022e-02,-2.112063373166594288e-02,2.556095723180956507e-03,-6.348857241771614516e-04,2.561475266882175944e-02,0.000000000000000000e+00
2.020000000000000018e+00,1.005840272423450324e-02,-2.105102532158505818e-02,2.554491138082930386e-03,-6.487649416262009734e-04,2.558786406220528789e-02,0.000000000000000000e+00
2.022499999999999964e+00,1.000586207577664616e-02,-2.098150881325929959e-02,2.552851985346790784e-03,-6.625399102172062609e-04,2.556070152023537032e-02,0.000000000000000000e+00
2.024999999999999911e+00,9.953495103067812669e-03,-2.091208482492495913e-02,2.551178525028562592e-03,-6.762110826469166754e-04,2.553326735324967095e-02,0.000000000000000000e+00
2.027499999999999858e+00,9.901301574041237660e-03,-2.084275396905225022e-02,2.549471016054023764e-03,-6.897789104160484798e-04,2.550556386100687883e-02,0.000000000000000000e+00
2.030000000000000249e+00,9.849281255106159816e-03,-2.077351685237284820e-02,2.547729716221695546e-03,-7.032438438295980903e-04,2.547759333271538279e-02,0.000000000000000000e+00
2.032500000000000195e+00,9.797433911162133080e-03,-2.070437407590733705e-02,2.545954882205830969e-03,-7.166063319971559525e-04,2.544935804706251886e-02,0.000000000000000000e+00
2.035000000000000142e+00,9.745759305613270473e-03,-2.063532623499258686e-02,2.544146769559402915e-03,-7.298668228332321276e-04,2.542086027224330774e-02,0.000000000000000000e+00
2.037500000000000089e+00,9.694257200382418518e-03,-2.056637391930904793e-02,2.542305632717091739e-03,-7.430257630575940212e-04,2.539210226598983405e-02,0.000000000000000000e+00
2.040000000000000036e+00,9.642927355925265745e-03,-2.049751771290795818e-02,2.540431724998270732e-03,-7.560835981956161474e-04,2.536308627559995255e-02,0.000000000000000000e+00
2.042499999999999982e+00,9.591769531244380073e-03,-2.042875819423848466e-02,2.538525298609993312e-03,-7.690407725786413840e-04,2.533381453796653554e-02,0.000000000000000000e+00
2.044999999999999929e+00,9.540783483903182011e-03,-2.036009593617478519e-02,2.536586604649975884e-03,-7.818977293443552402e-04,2.530428927960627628e-02,0.000000000000000000e+00
2.047499999999999876e+00,9.489968970039844992e-03,-2.029153150604297989e-02,2.534615893109582862e-03,-7.946549104371704222e-04,2.527451271668905430e-02,0.000000000000000000e+00
2.049999999999999822e+00,9.439325744381136737e-03,-2.022306546564804630e-02,2.532613412876808228e-03,-8.073127566086252781e-04,2.524448705506658619e-02,0.000000000000000000e+00
2.052500000000000213e+00,9.388853560256184283e-03,-2.015469837130064168e-02,2.530579411739258822e-03,-8.198717074177930839e-04,2.521421449030195050e-02,0.000000000000000000e+00
2.055000000000000160e+00,9.338552169610178297e-03,-2.008643077384384898e-02,2.528514136387132859e-03,-8.323322012317049910e-04,2.518369720769814482e-02,0.000000000000000000e+00
2.057500000000000107e+00,9.288421323018009740e-03,-2.001826321867982914e-02,2.526417832416201058e-03,-8.446946752257832730e-04,2.515293738232748239e-02,0.000000000000000000e+00
2.060000000000000053e+00,9.238460769697837138e-03,-1.995019624579640397e-02,2.524290744330784288e-03,-8.569595653842886681e-04,2.512193717906058277e-02,0.000000000000000000e+00
2.062500000000000000e+00,9.188670257524587937e-03,-1.988223038979355928e-02,2.522133115546731658e-03,-8.691273065007789960e-04,2.509069875259532095e-02,0.000000000000000000e+00
2.064999999999999947e+00,9.139049533043399134e-03,-1.981436617990987165e-02,2.519945188394396435e-03,-8.811983321785802443e-04,2.505922424748605049e-02,0.000000000000000000e+00
2.067499999999999893e+00,9.089598341482983332e-03,-1.974660414004884151e-02,2.517727204121610225e-03,-8.931730748312709895e-04,2.502751579817250049e-02,0.000000000000000000e+00
2.069999999999999840e+00,9.040316426768939262e-03,-1.967894478880517425e-02,2.515479402896658029e-03,-9.050519656831775527e-04,2.499557552900898150e-02,0.000000000000000000e+00
2.072500000000000231e+00,8.991203531536984261e-03,-1.961138863949095021e-02,2.513202023811249384e-03,-9.168354347698832486e-04,2.496340555429325814e-02,0.000000000000000000e+00
2.075000000000000178e+00,8.942259397146132965e-03,-1.954393620016173574e-02,2.510895304883490817e-03,-9.285239109387484783e-04,2.493100797829583132e-02,0.000000000000000000e+00
2.077500000000000124e+00,8.893483763691804878e-03,-1.947658797364262145e-02,2.508559483060854821e-03,-9.401178218494451316e-04,2.489838489528875543e-02,0.000000000000000000e+00
2.080000000000000071e+00,8.844876370018867756e-03,-1.940934445755415280e-02,2.506194794223149270e-03,-9.516175939745017244e-04,2.486553838957492740e-02,0.000000000000000000e+00
2.082500000000000018e+00,8.796436953734615080e-03,-1.934220614433821220e-02,2.503801473185483361e-03,-9.630236525998628469e-04,2.483247053551687275e-02,0.000000000000000000e+00
2.084999999999999964e+00,8.748165251221684535e-03,-1.927517352128380393e-02,2.501379753701234426e-03,-9.743364218254588031e-04,2.479918339756594092e-02,0.000000000000000000e+00
2.087499999999999911e+00,8.700060997650905376e-03,-1.920824707055276623e-02,2.498929868465011705e-03,-9.855563245657903218e-04,2.476567903029129256e-02,0.000000000000000000e+00
2.089999999999999858e+00,8.652123926994081601e-03,-1.914142726920540702e-02,2.496452049115619690e-03,-9.966837825505238911e-04,2.473195947840896997e-02,0.000000000000000000e+00
2.092500000000000249e+00,8.604353772036719625e-03,-1.907471458922604945e-02,2.493946526239018864e-03,-1.007719216325100647e-03,2.469802677681078723e-02,0.000000000000000000e+00
2.095000000000000195e+00,8.556750264390683078e-03,-1.900810949754851500e-02,2.491413529371285570e-03,-1.018663045251357513e-03,2.466388295059347702e-02,0.000000000000000000e+00
2.097500000000000142e+00,8.509313134506786905e-03,-1.894161245608151287e-02,2.488853287001571019e-03,-1.029515687508161239e-03,2.462953001508761536e-02,0.000000000000000000e+00
2.100000000000000089e+00,8.462042111687329005e-03,-1.887522392173395999e-02,2.486266026575056822e-03,-1.040277560092054375e-03,2.459496997588657419e-02,0.000000000000000000e+00
2.102500000000000036e+00,8.414936924098561158e-03,-1.880894434644022131e-02,2.483651974495910530e-03,-1.050949078817914458e-03,2.456020482887561612e-02,0.000000000000000000e+00
2.104999999999999982e+00,8.367997298783087096e-03,-1.874277417718526323e-02,2.481011356130238994e-03,-1.061530658319624707e-03,2.452523656026070475e-02,0.000000000000000000e+00
2.107499999999999929e+00,8.321222961672210261e-03,-1.867671385602974118e-02,2.478344395809039570e-03,-1.072022712050759016e-03,2.449006714659759248e-02,0.000000000000000000e+00
2.109999999999999876e+00,8.274613637598213917e-03,-1.861076382013499356e-02,2.475651316831150445e-03,-1.082425652285277798e-03,2.445469855482070715e-02,0.000000000000000000e+00
2.112499999999999822e+00,8.228169050306573598e-03,-1.854492450178797311e-02,2.472932341466199235e-03,-1.092739890118236837e-03,2.441913274227208719e-02,0.000000000000000000e+00
2.115000000000000213e+00,8.181888922468115791e-03,-1.847919632842608822e-02,2.470187690957548112e-03,-1.102965835466509364e-03,2.438337165673033075e-02,0.000000000000000000e+00
2.117500000000000160e+00,8.135772975691110687e-03,-1.841357972266196782e-02,2.467417585525239366e-03,-1.113103897069520499e-03,2.434741723643944755e-02,0.000000000000000000e+00
2.120000000000000107e+00,8.089820930533299023e-03,-1.834807510230814995e-02,2.464622244368937492e-03,-1.123154482489992743e-03,2.431127141013774556e-02,0.000000000000000000e+00
2.122500000000000053e+00,8.044032506513866879e-03,-1.828268288040169748e-02,2.461801885670870851e-03,-1.133117998114706228e-03,2.427493609708684247e-02,0.000000000000000000e+00
2.125000000000000000e+00,7.998407422125351079e-03,-1.821740346522872020e-02,2.458956726598769422e-03,-1.142994849155269145e-03,2.423841320710027822e-02,0.000000000000000000e+00
2.127499999999999947e+00,7.952945394845485627e-03,-1.815223726034883439e-02,2.456086983308802124e-03,-1.152785439648902274e-03,2.420170464057253348e-02,0.000000000000000000e+00
2.129999999999999893e+00,7.907646141148989144e-03,-1.808718466461953223e-02,2.453192870948512835e-03,-1.162490172459235008e-03,2.416481228850795443e-02,0.000000000000000000e+00
2.132499999999999840e+00,7.862509376519288135e-03,-1.802224607222048872e-02,2.450274603659751641e-03,-1.172109449277115032e-03,2.412773803254922994e-02,0.000000000000000000e+00
2.135000000000000231e+00,7.817534815460183001e-03,-1.795742187267776457e-02,2.447332394581606951e-03,-1.181643670621428197e-03,2.409048374500648987e-02,0.000000000000000000e+00
2.137500000000000178e+00,7.772722171507450740e-03,-1.789271245088796397e-02,2.444366455853334581e-03,-1.191093235839932709e-03,2.405305128888589328e-02,0.000000000000000000e+00
2.140000000000000124e+00,7.728071157240387797e-03,-1.782811818714228128e-02,2.441376998617282926e-03,-1.200458543110104800e-03,2.401544251791863302e-02,0.000000000000000000e+00
2.142500000000000071e+00,7.683581484293293927e-03,-1.776363945715049922e-02,2.438364233021819445e-03,-1.209739989439996772e-03,2.397765927658923601e-02,0.000000000000000000e+00
2.145000000000000018e+00,7.639252863366897961e-03,-1.769927663206488644e-02,2.435328368224252363e-03,-1.218937970669107390e-03,2.393970340016474477e-02,0.000000000000000000e+00
2.147499999999999964e+00,7.595085004239718503e-03,-1.763503007850402912e-02,2.432269612393750217e-03,-1.228052881469264210e-03,2.390157671472315642e-02,0.000000000000000000e+00
2.149999999999999911e+00,7.551077615779370859e-03,-1.757090015857658630e-02,2.429188172714261389e-03,-1.237085115345518908e-03,2.386328103718209775e-02,0.000000000000000000e+00
2.152499999999999858e+00,7.507230405953811518e-03,-1.750688722990495841e-02,2.426084255387428879e-03,-1.246035064637053243e-03,2.382481817532747931e-02,0.000000000000000000e+00
2.155000000000000249e+00,7.463543081842523644e-03,-1.744299164564888649e-02,2.422958065635504206e-03,-1.254903120518098677e-03,2.378618992784234734e-02,0.000000000000000000e+00
2.157500000000000195e+00,7.420015349647646197e-03,-1.737921375452896808e-02,2.419809807704257840e-03,-1.263689672998867487e-03,2.374739808433514593e-02,0.000000000000000000e+00
2.160000000000000142e+00,7.376646914705038867e-03,-1.731555390085010374e-02,2.416639684865890068e-03,-1.272395110926496020e-03,2.370844442536856195e-02,0.000000000000000000e+00
2.162500000000000089e+00,7.333437481495296700e-03,-1.725201242452485684e-02,2.413447899421934922e-03,-1.281019821985999660e-03,2.366933072248792944e-02,0.000000000000000000e+00
2.165000000000000036e+00,7.290386753654697939e-03,-1.718858966109674050e-02,2.410234652706166273e-03,-1.289564192701239502e-03,2.363005873824992886e-02,0.000000000000000000e+00
2.167499999999999982e+00,7.247494433986099820e-03,-1.712528594176343510e-02,2.407000145087498724e-03,-1.298028608435902254e-03,2.359063022625084924e-02,0.000000000000000000e+00
2.169999999999999929e+00,7.204760224469773655e-03,-1.706210159339990526e-02,2.403744575972886332e-03,-1.306413453394490330e-03,2.355104693115538106e-02,0.000000000000000000e+00
2.172499999999999876e+00,7.162183826274181805e-03,-1.699903693858147158e-02,2.400468143810220462e-03,-1.314719110623325171e-03,2.351131058872486801e-02,0.000000000000000000e+00
2.175000000000000266e+00,7.119764939766700003e-03,-1.693609229560677845e-02,2.397171046091223310e-03,-1.322945962011561408e-03,2.347142292584578765e-02,0.000000000000000000e+00
2.177500000000000213e+00,7.077503264524278963e-03,-1.687326797852070279e-02,2.393853479354338815e-03,-1.331094388292213817e-03,2.343138566055821478e-02,0.000000000000000000e+00
2.180000000000000160e+00,7.035398499344051350e-03,-1.681056429713717604e-02,2.390515639187623144e-03,-1.339164769043194253e-03,2.339120050208405577e-02,0.000000000000000000e+00
2.182500000000000107e+00,6.993450342253878030e-03,-1.674798155706193337e-02,2.387157720231630840e-03,-1.347157482688362022e-03,2.335086915085573742e-02,0.000000000000000000e+00
2.185000000000000053e+00,6.951658490522844014e-03,-1.668552005971518301e-02,2.383779916182297062e-03,-1.355072906498585097e-03,2.331039329854407358e-02,0.000000000000000000e+00
2.187500000000000000e+00,6.910022640671691953e-03,-1.662318010235420973e-02,2.380382419793821130e-03,-1.362911416592812834e-03,2.326977462808697134e-02,0.000000000000000000e+00
2.189999999999999947e+00,6.868542488483200988e-03,-1.656096197809588458e-02,2.376965422881543132e-03,-1.370673387939159733e-03,2.322901481371746069e-02,0.000000000000000000e+00
2.192499999999999893e+00,6.827217729012510089e-03,-1.649886597593911222e-02,2.373529116324820092e-03,-1.378359194356001786e-03,2.318811552099202256e-02,0.000000000000000000e+00
2.194999999999999840e+00,6.786048056597385018e-03,-1.643689238078719500e-02,2.370073690069899545e-03,-1.385969208513083452e-03,2.314707840681888909e-02,0.000000000000000000e+00
2.197500000000000231e+00,6.745033164868429777e-03,-1.637504147347013106e-02,2.366599333132789629e-03,-1.393503801932636328e-03,2.310590511948600739e-02,0.000000000000000000e+00
2.200000000000000178e+00,6.704172746759242546e-03,-1.631331353076682228e-02,2.363106233602124857e-03,-1.400963344990508027e-03,2.306459729868936756e-02,0.000000000000000000e+00
2.202500000000000124e+00,6.663466494516513509e-03,-1.625170882542720935e-02,2.359594578642033175e-03,-1.408348206917304276e-03,2.302315657556108092e-02,0.000000000000000000e+00
2.205000000000000071e+00,6.622914099710073242e-03,-1.619022762619434438e-02,2.356064554494996088e-03,-1.415658755799540768e-03,2.298158457269755886e-02,0.000000000000000000e+00
2.207500000000000018e+00,6.582515253242878644e-03,-1.612887019782637335e-02,2.352516346484707054e-03,-1.422895358580806516e-03,2.293988290418733436e-02,0.000000000000000000e+00
2.209999999999999964e+00,6.542269645360950306e-03,-1.606763680111844561e-02,2.348950139018928570e-03,-1.430058381062936958e-03,2.289805317563932061e-02,0.000000000000000000e+00
2.212499999999999911e+00,6.502176965663251755e-03,-1.600652769292455410e-02,2.345366115592344494e-03,-1.437148187907201589e-03,2.285609698421070882e-02,0.000000000000000000e+00
2.214999999999999858e+00,6.462236903111515801e-03,-1.594554312617928876e-02,2.341764458789410194e-03,-1.444165142635498106e-03,2.281401591863508813e-02,0.000000000000000000e+00
2.217500000000000249e+00,6.422449146040014496e-03,-1.588468334991953099e-02,2.338145350287198360e-03,-1.451109607631561292e-03,2.277181155925007972e-02,0.000000000000000000e+00
2.220000000000000195e+00,6.382813382165277924e-03,-1.582394860930606134e-02,2.334508970858244822e-03,-1.457981944142179923e-03,2.272948547802541158e-02,0.000000000000000000e+00
2.222500000000000142e+00,6.343329298595756609e-03,-1.576333914564508748e-02,2.330855500373387422e-03,-1.464782512278426469e-03,2.268703923859086147e-02,0.000000000000000000e+00
2.225000000000000089e+00,6.303996581841431884e-03,-1.570285519640971308e-02,2.327185117804605324e-03,-1.471511671016895477e-03,2.264447439626403671e-02,0.000000000000000000e+00
2.227500000000000036e+00,6.264814917823371618e-03,-1.564249699526132006e-02,2.323498001227852685e-03,-1.478169778200955162e-03,2.260179249807793209e-02,0.000000000000000000e+00
2.229999999999999982e+00,6.225783991883231290e-03,-1.558226477207087790e-02,2.319794327825891022e-03,-1.484757190542007046e-03,2.255899508280913637e-02,0.000000000000000000e+00
2.232499999999999929e+00,6.186903488792706504e-03,-1.552215875294018013e-02,2.316074273891115948e-03,-1.491274263620757717e-03,2.251608368100511612e-02,0.000000000000000000e+00
2.234999999999999876e+00,6.148173092762926513e-03,-1.546217916022300277e-02,2.312338014828384334e-03,-1.497721351888500795e-03,2.247305981501228692e-02,0.000000000000000000e+00
2.237500000000000266e+00,6.109592487453800042e-03,-1.540232621254619683e-02,2.308585725157834972e-03,-1.504098808668408215e-03,2.242992499900335612e-02,0.000000000000000000e+00
2.240000000000000213e+00,6.071161355983304732e-03,-1.534260012483069403e-02,2.304817578517707067e-03,-1.510406986156834089e-03,2.238668073900518946e-02,0.000000000000000000e+00
2.242500000000000160e+00,6.032879380936727147e-03,-1.528300110831245194e-02,2.301033747667156557e-03,-1.516646235424626158e-03,2.234332853292617799e-02,0.000000000000000000e+00
2.245000000000000107e+00,5.994746244375848132e-03,-1.522352937056331221e-02,2.297234404489067669e-03,-1.522816906418449599e-03,2.229986987058399026e-02,0.000000000000000000e+00
2.247500000000000053e+00,5.956761627848077001e-03,-1.516418511551179300e-02,2.293419719992861438e-03,-1.528919347962119949e-03,2.225630623373288028e-02,0.000000000000000000e+00
2.250000000000000000e+00,5.918925212395535415e-03,-1.510496854346380508e-02,2.289589864317302052e-03,-1.534953907757945777e-03,2.221263909609135292e-02,0.000000000000000000e+00
2.252499999999999947e+00,5.881236678564085753e-03,-1.504587985112329322e-02,2.285745006733298432e-03,-1.540920932388083068e-03,2.216886992336947540e-02,0.000000000000000000e+00
2.254999999999999893e+00,5.843695706412312639e-03,-1.498691923161280665e-02,2.281885315646702342e-03,-1.546820767315897202e-03,2.212500017329631710e-02,0.000000000000000000e+00
2.257499999999999840e+00,5.806301975520448966e-03,-1.492808687449399471e-02,2.278010958601104762e-03,-1.552653756887336853e-03,2.208103129564726805e-02,0.000000000000000000e+00
2.260000000000000231e+00,5.769055164999253339e-03,-1.486938296578802464e-02,2.274122102280626626e-03,-1.558420244332316129e-03,2.203696473227145791e-02,0.000000000000000000e+00
2.262500000000000178e+00,5.731954953498836353e-03,-1.481080768799593328e-02,2.270218912512708253e-03,-1.564120571766107774e-03,2.199280191711889057e-02,0.000000000000000000e+00
2.265000000000000124e+00,5.695001019217434818e-03,-1.475236122011890257e-02,2.266301554270893151e-03,-1.569755080190745255e-03,2.194854427626783885e-02,0.000000000000000000e+00
2.267500000000000071e+00,5.658193039910136557e-03,-1.469404373767846037e-02,2.262370191677609641e-03,-1.575324109496434614e-03,2.190419322795192358e-02,0.000000000000000000e+00
2.270000000000000018e+00,5.621530692897554020e-03,-1.463585541273660848e-02,2.258424988006949453e-03,-1.580827998462976071e-03,2.185975018258734873e-02,0.000000000000000000e+00
2.272499999999999964e+00,5.585013655074447594e-03,-1.457779641391588471e-02,2.254466105687441112e-03,-1.586267084761194953e-03,2.181521654280002553e-02,0.000000000000000000e+00
