time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
8.250000000000000389e-02,4.436965943551193087e-03,1.073481212181996020e-01,3.158570034458891840e+00,3.925048412547595955e-01,3.142357021468530132e+00,3.644256126625403797e-02,1.070887014690453443e+00,0.000000000000000000e+00
8.500000000000000611e-02,4.709349286480818929e-03,1.105545001377870040e-01,3.159563188037949111e+00,4.019707099928098160e-01,3.142452200714163091e+00,3.973050661872742917e-02,1.065358230239509707e+00,0.000000000000000000e+00
8.750000000000000833e-02,4.989709509464586995e-03,1.137278825878494798e-01,3.160579615166888789e+00,4.111160826402409652e-01,3.142555823635504453e+00,4.319799652769766574e-02,1.056491489179966381e+00,0.000000000000000000e+00
8.999999999999999667e-02,5.277959614460134286e-03,1.168663755009296534e-01,3.161618491937655762e+00,4.199297060331018683e-01,3.142668342720961405e+00,4.684789429921981663e-02,1.047609385767445778e+00,0.000000000000000000e+00
9.249999999999999889e-02,5.574012154999771415e-03,1.199698017898303271e-01,3.162678983701178392e+00,4.284073988714492409e-01,3.142790217305468037e+00,5.068280877101626752e-02,1.038712166175480345e+00,0.000000000000000000e+00
9.500000000000000111e-02,5.877779249987239753e-03,1.230379910193660636e-01,3.163760245654265724e+00,4.365452203857513314e-01,3.142921912918948735e+00,5.470508643170116092e-02,1.029800394530721919e+00,0.000000000000000000e+00
9.750000000000000333e-02,6.189172601906283225e-03,1.260707807551154913e-01,3.164861423450943789e+00,4.443394786541566832e-01,3.143063900625574725e+00,5.891680757402567581e-02,1.020875119592470570e+00,0.000000000000000000e+00
1.000000000000000056e-01,6.508103518612017371e-03,1.290680179143570416e-01,3.165981653835159726e+00,4.517867387099105958e-01,3.143216656353779559e+00,6.331978275103264386e-02,1.011937721847110616e+00,0.000000000000000000e+00
1.025000000000000078e-01,6.834482938051623588e-03,1.320295598176510765e-01,3.167120065291678443e+00,4.588838292245419614e-01,3.143380660217808042e+00,6.791554954730173732e-02,1.002989874213805477e+00,0.000000000000000000e+00
1.049999999999999961e-01,7.168221455289586208e-03,1.349552749226511084e-01,3.168275778712099644e+00,4.656278476856187676e-01,3.143556395831598405e+00,7.270536967662442895e-02,9.940333901062485822e-01,0.000000000000000000e+00
1.074999999999999983e-01,7.509229351049958277e-03,1.378450434062820640e-01,3.169447908072248854e+00,4.720161647266089000e-01,3.143744349615826383e+00,7.769022641681889996e-02,9.850702688184358458e-01,0.000000000000000000e+00
