time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.474999999999999978e-01,3.060815020977629419e-02,2.693690411482914659e-01,1.995431527568983579e-02,-4.141120184889180433e-01,2.033406952512333693e-02,-2.472039130407539809e-01,-2.849836138269701280e-02,0.000000000000000000e+00
2.500000000000000000e-01,3.128119571655015724e-02,2.690556430776235852e-01,1.892288468334737614e-02,-4.110091543751817622e-01,1.971618613141980225e-02,-2.470893536388620859e-01,-5.303767732842601390e-02,0.000000000000000000e+00
2.525000000000000022e-01,3.195337072588191885e-02,2.686730030973505934e-01,1.789938300421933456e-02,-4.077700747301294393e-01,1.909868939482088634e-02,-2.468948310977536198e-01,-7.687594540781717001e-02,0.000000000000000000e+00
2.550000000000000044e-01,3.262450481804149427e-02,2.682232635026452483e-01,1.688414195165414966e-02,-4.044018097449940674e-01,1.848177738439354956e-02,-2.466218205137261643e-01,-1.000234355746894011e-01,0.000000000000000000e+00
2.575000000000000067e-01,3.329443288569401693e-02,2.677085318064557073e-01,1.587747588994706249e-02,-4.009112085080461241e-01,1.786564445195335665e-02,-2.462718201893544789e-01,-1.224906559556746544e-01,0.000000000000000000e+00
2.600000000000000089e-01,3.396299504618528059e-02,2.671308801521007914e-01,1.487968228665064591e-02,-3.973049394270031232e-01,1.725048117702927819e-02,-2.458463492635036274e-01,-1.442883141786879264e-01,0.000000000000000000e+00
2.625000000000000111e-01,3.463003655250307400e-02,2.664923448398150430e-01,1.389104216335828798e-02,-3.935894910221320320e-01,1.663647431764612300e-02,-2.453469454269028571e-01,-1.654272817640212168e-01,0.000000000000000000e+00
2.650000000000000133e-01,3.529540770318761317e-02,2.657949259579633350e-01,1.291182054407893735e-02,-3.897711730543658160e-01,1.602380676671304183e-02,-2.447751627214159176e-01,-1.859185614141196652e-01,0.000000000000000000e+00
2.675000000000000155e-01,3.595896375144164159e-02,2.650405871101508271e-01,1.194226690040802591e-02,-3.858561179548095077e-01,1.541265751381114442e-02,-2.441325694211582131e-01,-2.057732570404535721e-01,0.000000000000000000e+00
2.700000000000000178e-01,3.662056481366950111e-02,2.642312552299543871e-01,1.098261559278101464e-02,-3.818502825240316922e-01,1.480320161217793529e-02,-2.434207459936282847e-01,-2.250025463687741478e-01,0.000000000000000000e+00
2.725000000000000200e-01,3.728007577765441588e-02,2.633688204754898732e-01,1.003308630717253749e-02,-3.777594498715090010e-01,1.419561015069079925e-02,-2.426412831390380442e-01,-2.436176559677072362e-01,0.000000000000000000e+00
2.750000000000000222e-01,3.793736621056431613e-02,2.624551361965068441e-01,9.093884486675817697e-03,-3.735892315675146680e-01,1.359005023065627815e-02,-2.417957799060445057e-01,-2.616298385495365864e-01,0.000000000000000000e+00
2.775000000000000244e-01,3.859231026695889716e-02,2.614920189671665063e-01,8.165201757463899299e-03,-3.693450699816057115e-01,1.298668494721638179e-02,-2.408858418821040737e-01,-2.790503523967959865e-01,0.000000000000000000e+00
2.800000000000000266e-01,3.924478659695397609e-02,2.604812486781076797e-01,7.247216348696653050e-03,-3.650322407836666394e-01,1.238567337518756140e-02,-2.399130794566896319e-01,-2.958904427729223130e-01,0.000000000000000000e+00
2.825000000000000289e-01,3.989467825468394346e-02,2.594245686818394403e-01,6.340093505995376445e-03,-3.606558555852041326e-01,1.178717055915238197e-02,-2.388791061556299611e-01,-3.121613251805808176e-01,0.000000000000000000e+00
2.850000000000000311e-01,4.054187260718845887e-02,2.583236859859157630e-01,5.443985898160512253e-03,-3.562208647002562678e-01,1.119132750762823723e-02,-2.377855370448502537e-01,-3.278741703366545579e-01,0.000000000000000000e+00
2.875000000000000333e-01,4.118626124383646669e-02,2.571802714887482244e-01,4.559034016857565694e-03,-3.517320600068759573e-01,1.059829119114173539e-02,-2.366339872018126123e-01,-3.430400907383823750e-01,0.000000000000000000e+00
2.899999999999999800e-01,4.182773988638802815e-02,2.559959602532945189e-01,3.685366569041993029e-03,-3.471940778916745574e-01,1.000820454404161529e-02,-2.354260702529752114e-01,-3.576701287009660390e-01,0.000000000000000000e+00
2.924999999999999822e-01,4.246620829978309253e-02,2.547723518142262500e-01,2.823100861935782992e-03,-3.426114022613615528e-01,9.421206469887219090e-03,-2.341633969756087563e-01,-3.717752457526559695e-01,0.000000000000000000e+00
2.949999999999999845e-01,4.310157020373579090e-02,2.535110105145251813e-01,1.972343180406878772e-03,-3.379883676065946752e-01,8.837431850253690130e-03,-2.328475739623299678e-01,-3.853663132790927648e-01,0.000000000000000000e+00
2.974999999999999867e-01,4.373373318520309277e-02,2.522134658677862018e-01,1.133189156637653960e-03,-3.333291621047581033e-01,8.257011556799134441e-03,-2.314802023467316949e-01,-3.984541043145375383e-01,0.000000000000000000e+00
2.999999999999999889e-01,4.436260861178778492e-02,2.508812129428161786e-01,3.057241320005656994e-04,-3.286378307495169682e-01,7.680072466442999270e-03,-2.300628765885107951e-01,-4.110492863832613253e-01,0.000000000000000000e+00
3.024999999999999911e-01,4.498811154612751551e-02,2.495157127674112463e-01,-5.099764889119861840e-04,-3.239182784961550099e-01,7.106737479508906663e-03,-2.285971833165156841e-01,-4.231624153000295152e-01,0.000000000000000000e+00
3.049999999999999933e-01,4.561016066131429181e-02,2.481183927484698903e-01,-1.313846892130445931e-03,-3.191742734127898662e-01,6.537125540689096327e-03,-2.270847002281571603e-01,-4.348039298441532807e-01,0.000000000000000000e+00
3.074999999999999956e-01,4.622867815738193609e-02,2.466906471058590289e-01,-2.105830516026916451e-03,-3.144094498285782135e-01,5.971351662691481293e-03,-2.255269950436477322e-01,-4.459841472269490126e-01,0.000000000000000000e+00
3.099999999999999978e-01,4.684358967889297454e-02,2.452338373176917996e-01,-2.885879720892364948e-03,-3.096273114709753860e-01,5.409526952434153685e-03,-2.239256245135567147e-01,-4.567132592776843580e-01,0.000000000000000000e+00
