time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,-5.202670036183145793e-06,-2.080987014539392981e-03,1.745857617855142707e-01,2.113531922354330503e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,-2.080997171714882668e-05,-4.162034902386983065e-03,1.747442954802313486e-01,4.228089157400249237e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-02,-4.682494218314913771e-05,-6.244236610231632817e-03,1.750086082724562897e-01,6.344900711728256038e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,-8.325608065394123894e-05,-8.328683980363090975e-03,1.753788436166511533e-01,8.465196276176051304e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000139e-02,-1.301173422562169803e-04,-1.041646748858746779e-02,1.758552064781327418e-01,1.059020666743638733e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-02,-1.874281305088431617e-04,-1.250867596864376971e-02,1.764379634003341857e-01,1.272116426611740736e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-02,-2.552132883864841918e-04,-1.460639631833705009e-02,1.771274425938550168e-01,1.485930345000868735e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,-3.335030878580739740e-04,-1.671071318252728352e-02,1.779240340470281956e-01,1.700586102128253674e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999999833e-02,-4.223332177720652970e-04,-1.882270860801581527e-02,1.788281896576686403e-01,1.916207662633004627e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,-5.217447699353078760e-04,-2.094346166525322059e-02,1.798404233856015499e-01,2.132919316689490252e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000028e-02,-6.317842232066861333e-04,-2.307404803165346435e-02,1.809613114255013977e-01,2.350845720112526016e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,-7.525034254001823804e-04,-2.521553953113949212e-02,1.821914923995015534e-01,2.570111933311478580e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000222e-02,-8.839595727647125284e-04,-2.736900362436460454e-02,1.835316675689626364e-01,2.790843458944850530e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-02,-1.026215186779809961e-03,-2.953550284385239241e-02,1.849826010647110941e-01,3.013166278120740782e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-02,-1.179338087976895344e-03,-3.171609416807536636e-02,1.865451201349809796e-01,3.237206884981775890e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,-1.343401366465376851e-03,-3.391182832824907178e-02,1.882201154102093599e-01,3.463092319505690075e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000611e-02,-1.518483348811050515e-03,-3.612374904135439574e-02,1.900085411837492411e-01,3.690950198344723487e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.999999999999999667e-02,-1.704667560881138397e-03,-3.835289216261613537e-02,1.919114157074734983e-01,3.920908743518393691e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000111e-02,-1.902042686235682484e-03,-4.060028475036112777e-02,1.939298215011480697e-01,4.153096808765008308e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.110702519608829812e-03,-4.286694403585458030e-02,1.960649056743533347e-01,4.387643903347556718e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,-2.330745914985682659e-03,-4.515387629036944628e-02,1.983178802596275436e-01,4.624680213099345849e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000006e-01,-2.562276727740765703e-03,-4.746207558138120647e-02,2.006900225553961692e-01,4.864336618483999786e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000050e-01,-2.805403750262680691e-03,-4.979252240940028329e-02,2.031826754771359211e-01,5.106744709433227447e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,-3.060240640446091221e-03,-5.214618221655769464e-02,2.057972479151005396e-01,5.352036796714153555e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e-01,-3.326905842386739583e-03,-5.452400375764757806e-02,2.085352150968087515e-01,5.600345919566054320e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e-01,-3.605522498567657538e-03,-5.692691732390475073e-02,2.113981189523614357e-01,5.851805849334112963e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.350000000000000089e-01,-3.896218352775026976e-03,-5.935583280935827905e-02,2.143875684805158222e-01,6.106551088815371786e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,-4.199125642930250438e-03,-6.181163760915569377e-02,2.175052401132991087e-01,6.364716867019559743e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999999900e-01,-4.514380982970625164e-03,-6.429519433879933576e-02,2.207528780767918086e-01,6.626439129034940034e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,-4.842125232854587250e-03,-6.680733836278009152e-02,2.241322947455535175e-01,6.891854520676965468e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.549999999999999989e-01,-5.182503355708768626e-03,-6.934887512063771242e-02,2.276453709879992515e-01,7.161100367585440107e-01,0.000000000000000000e+00,0.000000000000000000e+00
