time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.726646259971647390e-02,0.000000000000000000e+00,1.015572077412486784e+00,0.000000000000000000e+00
5.000000000000000104e-03,1.335078970301314400e-05,5.373253920465076265e-03,8.726123737285110260e-02,-2.155805089530799228e-03,1.047653047692993278e+00,0.000000000000000000e+00
1.000000000000000021e-02,5.404323793219303575e-05,1.093304071713776041e-02,8.724428374436948852e-02,-4.684335529759807611e-03,1.076242224872323128e+00,0.000000000000000000e+00
1.499999999999999944e-02,1.229567776860646003e-04,1.665828413694334445e-02,8.721384110029722914e-02,-7.544846304806452665e-03,1.101542374704319593e+00,0.000000000000000000e+00
2.000000000000000042e-02,2.208686512393066089e-04,2.252917358054105576e-02,8.716834577462907740e-02,-1.069927894355477554e-02,1.123746598516836004e+00,0.000000000000000000e+00
2.500000000000000139e-02,3.484600822137871911e-04,2.852710206494653983e-02,8.710641797556308019e-02,-1.411211902290643479e-02,1.143038730828803917e+00,0.000000000000000000e+00
2.999999999999999889e-02,5.063221440183690841e-04,3.463460679454475472e-02,8.702684940810585801e-02,-1.775026007947853868e-02,1.159593724208652477e+00,0.000000000000000000e+00
3.500000000000000333e-02,6.949613374907253780e-04,4.083531225691830469e-02,8.692859156155600953e-02,-2.158287371003540095e-02,1.173578021377949199e+00,0.000000000000000000e+00
4.000000000000000083e-02,9.148048901556394847e-04,4.711387575964662289e-02,8.681074463147109288e-02,-2.558128564114394918e-02,1.185149914629756607e+00,0.000000000000000000e+00
4.499999999999999833e-02,1.166205789095385841e-03,5.345593532444335716e-02,8.667254704681813526e-02,-2.971885754988893430e-02,1.194459892686557501e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.449447559011012151e-03,5.984805985561644781e-02,8.651336557409328165e-02,-3.397087441978809130e-02,1.201650975168698121e+00,0.000000000000000000e+00
5.500000000000000028e-02,1.764748796640528729e-03,6.627770150079138889e-02,8.633268597126786403e-02,-3.831443721914828265e-02,1.206859034882732384e+00,0.000000000000000000e+00
5.999999999999999778e-02,2.112267472292702480e-03,7.273315012307753069e-02,8.613010416547280113e-02,-4.272836069286414101e-02,1.210213108170338892e+00,0.000000000000000000e+00
6.500000000000000222e-02,2.492105008854645417e-03,7.920348980532873617e-02,8.590531792936789701e-02,-4.719307606296106739e-02,1.211835693583910301e+00,0.000000000000000000e+00
7.000000000000000666e-02,2.904310148238726640e-03,8.567855730881293597e-02,8.565811903215413137e-02,-5.169053843792297681e-02,1.211843039174976600e+00,0.000000000000000000e+00
7.499999999999999722e-02,3.348882614850396799e-03,9.214890241042017482e-02,8.538838584217442462e-02,-5.620413873593134435e-02,1.210345418697074571e+00,0.000000000000000000e+00
8.000000000000000167e-02,3.825776585283953164e-03,9.860575004447552638e-02,8.509607635900943989e-02,-6.071861993249941247e-02,1.207447397036133463e+00,0.000000000000000000e+00
8.500000000000000611e-02,4.334903973088645446e-03,1.050409641772513392e-01,8.478122165390861165e-02,-6.521999744854554970e-02,1.203248085189385641e+00,0.000000000000000000e+00
