time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.490658503988659095e-02,0.000000000000000000e+00,-2.593771169035023583e+00,0.000000000000000000e+00
5.000000000000000104e-03,-3.998525605033111563e-05,-1.567915146157097470e-02,3.499506964082759602e-02,3.476572568768342836e-02,-2.292499394943541269e+00,0.000000000000000000e+00
1.000000000000000021e-02,-1.537416279880103522e-04,-2.952786793381406011e-02,3.524817437571397399e-02,6.588954327858811966e-02,-2.009417851609952788e+00,0.000000000000000000e+00
1.499999999999999944e-02,-3.324033502874711166e-04,-4.165975105995442518e-02,3.564830079778155691e-02,9.361369065659504163e-02,-1.743641629487431732e+00,0.000000000000000000e+00
2.000000000000000042e-02,-5.676584325872616578e-04,-5.218274848240249397e-02,3.617902913843425855e-02,1.181674963176357063e-01,-1.494321793508560647e+00,0.000000000000000000e+00
2.500000000000000139e-02,-8.517209737549510593e-04,-6.119938658768420137e-02,3.682505517622400304e-02,1.397679434901869522e-01,-1.260644412678196824e+00,0.000000000000000000e+00
2.999999999999999889e-02,-1.177304625767148279e-03,-6.880699756781887000e-02,3.757212989086316374e-02,1.586202196948837129e-01,-1.041829543139977776e+00,0.000000000000000000e+00
3.500000000000000333e-02,-1.537597177419525608e-03,-7.509794021336657632e-02,3.840700182511867788e-02,1.749182501242194099e-01,-8.371301851724943788e-01,0.000000000000000000e+00
4.000000000000000083e-02,-1.926236225531718959e-03,-8.015981407203746911e-02,3.931736207097032837e-02,1.888452138440137040e-01,-6.458312290112839804e-01,0.000000000000000000e+00
4.499999999999999833e-02,-2.337285899905651877e-03,-8.407566676808882200e-02,4.029179179263004534e-02,2.005740422770853348e-01,-4.672484002152232918e-01,0.000000000000000000e+00
5.000000000000000278e-02,-2.765214607581603298e-03,-8.692419439524068370e-02,4.131971219720206173e-02,2.102678997637638103e-01,-3.007272121905359974e-01,0.000000000000000000e+00
5.500000000000000028e-02,-3.204873761722753026e-03,-8.877993498015877838e-02,4.239133686336939849e-02,2.180806462331408846e-01,-1.456419312050898363e-01,0.000000000000000000e+00
5.999999999999999778e-02,-3.651477460601715384e-03,-8.971345507300369782e-02,4.349762633910667087e-02,2.241572821866316678e-01,-1.394557573170640552e-03,0.000000000000000000e+00
6.500000000000000222e-02,-4.100583082554217461e-03,-8.979152956258168450e-02,4.463024492073169175e-02,2.286343763097121173e-01,1.325861744882548265e-01,0.000000000000000000e+00
7.000000000000000666e-02,-4.548072763326461293e-03,-8.907731484121708676e-02,4.578151952738938879e-02,2.316404761027490711e-01,2.568457766580802826e-01,0.000000000000000000e+00
7.499999999999999722e-02,-4.990135722916478125e-03,-8.763051546237850264e-02,4.694440058714261649e-02,2.332965019684874741e-01,3.719049648599539459e-01,0.000000000000000000e+00
8.000000000000000167e-02,-5.423251409755012499e-03,-8.550754444517269515e-02,4.811242485310548989e-02,2.337161252202490103e-01,4.782605954406666804e-01,0.000000000000000000e+00
8.500000000000000611e-02,-5.844173430859566157e-03,-8.276167738618782355e-02,4.927968007041122478e-02,2.330061304874154748e-01,5.763865787098172433e-01,0.000000000000000000e+00
8.999999999999999667e-02,-6.249914237406712855e-03,-7.944320054236517215e-02,5.044077141720035296e-02,2.312667629979013040e-01,6.667347695355969606e-01,0.000000000000000000e+00
9.500000000000000111e-02,-6.637730535989694140e-03,-7.559955304971810452e-02,5.159078964520829452e-02,2.285920612143982067e-01,7.497358347950719981e-01,0.000000000000000000e+00
1.000000000000000056e-01,-7.005109396652481508e-03,-7.127546344257651434e-02,5.272528084789983999e-02,2.250701752945782064e-01,8.258000975437567170e-01,0.000000000000000000e+00
1.049999999999999961e-01,-7.349755029612872401e-03,-6.651308063714583829e-02,5.384021778642817530e-02,2.207836718368194895e-01,8.953183578138399490e-01,0.000000000000000000e+00
1.100000000000000006e-01,-7.669576203403017517e-03,-6.135209954187768183e-02,5.493197270598009635e-02,2.158098253634790908e-01,9.586626899839605365e-01,0.000000000000000000e+00
1.150000000000000050e-01,-7.962674277964624722e-03,-5.582988145566854937e-02,5.599729157730490292e-02,2.102208969839780561e-01,1.016187216692893358e+00,0.000000000000000000e+00
1.199999999999999956e-01,-8.227331827037286799e-03,-4.998156941335241826e-02,5.703326970041164984e-02,2.040844006704046476e-01,1.068228859299241051e+00,0.000000000000000000e+00
1.250000000000000000e-01,-8.462001824971802921e-03,-4.384019863638759229e-02,5.803732860956001272e-02,1.974633575691853160e-01,1.115108064921501274e+00,0.000000000000000000e+00
1.300000000000000044e-01,-8.665297373885962745e-03,-3.743680224507002496e-02,5.900719422076573101e-02,1.904165387636920781e-01,1.157129510128665384e+00,0.000000000000000000e+00
1.350000000000000089e-01,-8.835981947857942873e-03,-3.080051238702119151e-02,5.994087616509527483e-02,1.829986968944293801e-01,1.194582781390932880e+00,0.000000000000000000e+00
1.400000000000000133e-01,-8.972960131622192623e-03,-2.395865693507100505e-02,6.083664825303781998e-02,1.752607870355979702e-01,1.227743032442518256e+00,0.000000000000000000e+00
1.449999999999999900e-01,-9.075268831994050961e-03,-1.693685190595258655e-02,6.169303001721766072e-02,1.672501772192690472e-01,1.256871618753107267e+00,0.000000000000000000e+00
1.499999999999999944e-01,-9.142068941001947960e-03,-9.759089749412787340e-03,6.250876928264766097e-02,1.590108489910068146e-01,1.282216709350147976e+00,0.000000000000000000e+00
1.549999999999999989e-01,-9.172637430449237864e-03,-2.447823655391544867e-03,6.328282571562542091e-02,1.505835883734473468e-01,1.304013876279916051e+00,0.000000000000000000e+00
1.600000000000000033e-01,-9.166359858360789356e-03,4.975951975189001758e-03,6.401435530423776887e-02,1.420061676069797885e-01,1.322486662039880523e+00,0.000000000000000000e+00
1.650000000000000078e-01,-9.122723268491480034e-03,1.249262475277465242e-02,6.470269572526655966e-02,1.333135180292032429e-01,1.337847125357766842e+00,0.000000000000000000e+00
1.700000000000000122e-01,-9.041309464783929203e-03,2.008389107389429995e-02,6.534735255407783661e-02,1.245378944471876165e-01,1.350296365732717607e+00,0.000000000000000000e+00
1.750000000000000167e-01,-8.921788643360038795e-03,2.773268631013233246e-02,6.594798627582713901e-02,1.157090313487071226e-01,1.360025027190733704e+00,0.000000000000000000e+00
1.799999999999999933e-01,-8.763913365314441803e-03,3.542311827610294256e-02,6.650440005802447929e-02,1.068542912905112996e-01,1.367213781739599288e+00,0.000000000000000000e+00
1.849999999999999978e-01,-8.567512854246688361e-03,4.314040384420073787e-02,6.701652824617190807e-02,9.799880579334432906e-02,1.372033793037289451e+00,0.000000000000000000e+00
1.900000000000000022e-01,-8.332487603122247857e-03,5.087080857709577741e-02,6.748442554581385311e-02,8.916560906481812987e-02,1.374647160812490165e+00,0.000000000000000000e+00
1.950000000000000067e-01,-8.058804275689236338e-03,5.860158925228249605e-02,6.790825685592384586e-02,8.037576486240503859e-02,1.375207346596048374e+00,0.000000000000000000e+00
2.000000000000000111e-01,-7.746490888297633340e-03,6.632093915646168625e-02,6.828828772009012948e-02,7.164848679976466850e-02,1.373859581338052749e+00,0.000000000000000000e+00
2.050000000000000155e-01,-7.395632258569930298e-03,7.401793603111235520e-02,6.862487536345562855e-02,6.300125239038732727e-02,1.370741255496874977e+00,0.000000000000000000e+00
2.099999999999999922e-01,-7.006365707956255760e-03,8.168249255427388611e-02,6.891846028481433961e-02,5.444991111315899274e-02,1.365982292194256598e+00,0.000000000000000000e+00
2.149999999999999967e-01,-6.578877005772619697e-03,8.930530924728694031e-02,6.916955837466547130e-02,4.600878677496946650e-02,1.359705504034198320e+00,0.000000000000000000e+00
2.200000000000000011e-01,-6.113396542867756932e-03,9.687782969901213848e-02,6.937875353137844259e-02,3.769077443593584625e-02,1.352026934183980567e+00,0.000000000000000000e+00
2.250000000000000056e-01,-5.610195723591990258e-03,1.043921980038379077e-01,6.954669074892597114e-02,2.950743215323982024e-02,1.343056182312642122e+00,0.000000000000000000e+00
2.300000000000000100e-01,-5.069583565250476535e-03,1.118412183135835125e-01,6.967406965089813220e-02,2.146906779001832646e-02,1.332896715976617186e+00,0.000000000000000000e+00
2.350000000000000144e-01,-4.491903494713219390e-03,1.192183164071808077e-01,6.976163844671916248e-02,1.358482112624313613e-02,1.321646168033957736e+00,0.000000000000000000e+00
2.399999999999999911e-01,-3.877530332325437694e-03,1.265175031857633803e-01,6.981018828714956326e-02,5.862741499110575225e-03,1.309396620658084043e+00,0.000000000000000000e+00
2.449999999999999956e-01,-3.226867453714468356e-03,1.337333400044870002e-01,6.982054799727041572e-02,-1.690138808827428528e-03,1.296234876509631206e+00,0.000000000000000000e+00
2.500000000000000000e-01,-2.540344120523650457e-03,1.408609057560396005e-01,6.979357916621528601e-02,-9.067735224695431043e-03,1.282242717610990512e+00,0.000000000000000000e+00
