time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.490658503988659095e-02,0.000000000000000000e+00,2.406228830965007504e+00,0.000000000000000000e+00
5.000000000000000104e-03,3.556261147348681719e-05,1.403680575350469729e-02,3.484405958778135498e-02,-2.463494751222271295e-02,2.226504305870011358e+00,0.000000000000000000e+00
1.000000000000000021e-02,1.385397075405568200e-04,2.697633910367228105e-02,3.466386972239535874e-02,-4.708878199856136870e-02,2.056579300454843828e+00,0.000000000000000000e+00
1.499999999999999944e-02,3.036005303060109167e-04,3.888033778066038448e-02,3.437658182633963888e-02,-6.749599097280850613e-02,1.895997973328462205e+00,0.000000000000000000e+00
2.000000000000000042e-02,5.257155624181607126e-04,4.980758196933809945e-02,3.399210734571458947e-02,-8.598411660306394533e-02,1.744323407423794325e+00,0.000000000000000000e+00
2.500000000000000139e-02,8.001420602362968506e-04,5.981402176852071428e-02,3.351973670309326553e-02,-1.026740787686395151e-01,1.601136846658549828e+00,0.000000000000000000e+00
2.999999999999999889e-02,1.122410210967072488e-03,6.895289934949146160e-02,3.296817163145998597e-02,-1.176804836989960024e-01,1.466036966392215923e+00,0.000000000000000000e+00
3.500000000000000333e-02,1.488309887739662756e-03,7.727486600677971329e-02,3.234555599995743436e-02,-1.311119187012964038e-01,1.338639177587790385e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.893877977598731107e-03,8.482809431011081869e-02,3.165950519961147763e-02,-1.430712335384365375e-01,1.218574963838544578e+00,0.000000000000000000e+00
4.499999999999999833e-02,2.335386258458932267e-03,9.165838557318406465e-02,3.091713415431316878e-02,-1.536558090476563276e-01,1.105491249922475827e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.809329802145469138e-03,9.780927285500369550e-02,3.012508401935930225e-02,-1.629578135980914999e-01,9.990498002403693789e-01,0.000000000000000000e+00
5.500000000000000028e-02,3.312415881713898051e-03,1.033221197048627832e-01,2.928954762687138377e-02,-1.710644479794434791e-01,8.989266453299671333e-01,0.000000000000000000e+00
5.999999999999999778e-02,3.841553362279447915e-03,1.082362148542896640e-01,2.841629373448931184e-02,-1.780581792976668187e-01,8.048115345908257723e-01,0.000000000000000000e+00
6.500000000000000222e-02,4.393842555578849653e-03,1.125888630494832621e-01,2.751069013091186899e-02,-1.840169644305546526e-01,7.164074133722730942e-01,0.000000000000000000e+00
7.000000000000000666e-02,4.966565519428368415e-03,1.164154722068689585e-01,2.657772564915839367e-02,-1.890144635689154085e-01,6.334299226471653554e-01,0.000000000000000000e+00
7.499999999999999722e-02,5.557176784126598330e-03,1.197496370630538043e-01,2.562203113587044334e-02,-1.931202443396166923e-01,5.556069195989836729e-01,0.000000000000000000e+00
8.000000000000000167e-02,6.163294488678541794e-03,1.226232194791235242e-01,2.464789942256638555e-02,-1.963999769765631120e-01,4.826780175753775382e-01,0.000000000000000000e+00
8.500000000000000611e-02,6.782691910489545284e-03,1.250664255482334675e-01,2.365930434250662975e-02,-1.989156209757132754e-01,4.143941439972711471e-01,0.000000000000000000e+00
8.999999999999999667e-02,7.413289372896082925e-03,1.271078796450250958e-01,2.265991883471971460e-02,-2.007256036412570777e-01,3.505171149514976214e-01,0.000000000000000000e+00
9.500000000000000111e-02,8.053146515568460062e-03,1.287746955456849640e-01,2.165313217477331589e-02,-2.018849909025537404e-01,2.908192253310439845e-01,0.000000000000000000e+00
1.000000000000000056e-01,8.700454913441912214e-03,1.300925447385297140e-01,2.064206637004142864e-02,-2.024456507556754714e-01,2.350828535167344135e-01,0.000000000000000000e+00
1.049999999999999961e-01,9.353531030411331437e-03,1.310857220368736864e-01,1.962959175551011459e-02,-2.024564096595717899e-01,1.831000797148685244e-01,0.000000000000000000e+00
1.100000000000000006e-01,1.001080949456501466e-02,1.317772085986091968e-01,1.861834182456962444e-02,-2.019632021950190925e-01,1.346723171757076010e-01,0.000000000000000000e+00
1.150000000000000050e-01,1.067083668223824978e-02,1.321887324503712990e-01,1.761072732775039590e-02,-2.010092142746311150e-01,8.960995561683127164e-02,0.000000000000000000e+00
1.199999999999999956e-01,1.133226459864203686e-02,1.323408266083206386e-01,1.660894967096477118e-02,-1.996350201742010666e-01,4.773201626327061575e-02,0.000000000000000000e+00
1.250000000000000000e-01,1.199384504326921064e-02,1.322528848824040260e-01,1.561501364350631818e-02,-1.978787136394180579e-01,8.865817993138236375e-03,0.000000000000000000e+00
1.300000000000000044e-01,1.265442404870286905e-02,1.319432154463787144e-01,1.463073950482544731e-02,-1.957760333074139714e-01,-2.715334585624074037e-02,0.000000000000000000e+00
1.350000000000000089e-01,1.331293658185310827e-02,1.314290922518486782e-01,1.365777445793608415e-02,-1.933604826695103363e-01,-6.048252041018642444e-02,0.000000000000000000e+00
1.400000000000000133e-01,1.396840149703025558e-02,1.307268043609974006e-01,1.269760353620620792e-02,-1.906634447897967155e-01,-9.127139224745883794e-02,0.000000000000000000e+00
1.449999999999999900e-01,1.461991673062812240e-02,1.298517032695486462e-01,1.175155992923867729e-02,-1.877142919836383705e-01,-1.196625827614608006e-01,0.000000000000000000e+00
1.499999999999999944e-01,1.526665472754137193e-02,1.288182482886895408e-01,1.082083477255238978e-02,-1.845404906507380760e-01,-1.457919321610083863e-01,0.000000000000000000e+00
1.549999999999999989e-01,1.590785808977839000e-02,1.276400500521952808e-01,9.906486424822426307e-03,-1.811677014488335680e-01,-1.697887743537616068e-01,0.000000000000000000e+00
1.600000000000000033e-01,1.654283543805654122e-02,1.263299122127542751e-01,9.009449255527058817e-03,-1.776198749863739934e-01,-1.917762029347778174e-01,0.000000000000000000e+00
1.650000000000000078e-01,1.717095747748156875e-02,1.248998713894653445e-01,8.130541964975679034e-03,-1.739193432054756405e-01,-2.118713284866520219e-01,0.000000000000000000e+00
1.700000000000000122e-01,1.779165325871800984e-02,1.233612354266261785e-01,7.270475457851538134e-03,-1.700869066200076107e-01,-2.301855273855570871e-01,0.000000000000000000e+00
1.750000000000000167e-01,1.840440662635381419e-02,1.217246200222226044e-01,6.429860290594015780e-03,-1.661419175677128490e-01,-2.468246822986106537e-01,0.000000000000000000e+00
1.799999999999999933e-01,1.900875284645035107e-02,1.199999837829338889e-01,5.609213712164536590e-03,-1.621023596297530012e-01,-2.618894145517283167e-01,0.000000000000000000e+00
1.849999999999999978e-01,1.960427540554925130e-02,1.181966617609661457e-01,4.808966316986364696e-03,-1.579849233659055829e-01,-2.754753085429433312e-01,0.000000000000000000e+00
1.900000000000000022e-01,2.019060297368054785e-02,1.163233975265944298e-01,4.029468328119619608e-03,-1.538050785087854144e-01,-2.876731283736542188e-01,0.000000000000000000e+00
1.950000000000000067e-01,2.076740652418244959e-02,1.143883738289179497e-01,3.270995528027606080e-03,-1.495771427558549860e-01,-2.985690268690017746e-01,0.000000000000000000e+00
2.000000000000000111e-01,2.133439660340230234e-02,1.123992418959992162e-01,2.533754853607789528e-03,-1.453143472935938540e-01,-3.082447471581943876e-01,0.000000000000000000e+00
2.050000000000000155e-01,2.189132074360088109e-02,1.103631494242555550e-01,1.817889671499531810e-03,-1.410288991839764583e-01,-3.167778169858832538e-01,0.000000000000000000e+00
2.099999999999999922e-01,2.243796101262824153e-02,1.082867673056931435e-01,1.123484749040174618e-03,-1.367320407393367854e-01,-3.242417359263407572e-01,0.000000000000000000e+00
2.149999999999999967e-01,2.297413169417922979e-02,1.061763151403125049e-01,4.505709356205866122e-04,-1.324341060077513232e-01,-3.307061556730404028e-01,0.000000000000000000e+00
2.200000000000000011e-01,2.349967709267019450e-02,1.040375855797663618e-01,-2.008704314097235029e-04,-1.281445744872327652e-01,-3.362370535771421753e-01,0.000000000000000000e+00
2.250000000000000056e-01,2.401446945700581523e-02,1.018759675471128390e-01,-8.309033827198959461e-04,-1.238721221832812663e-01,-3.408968996091905623e-01,0.000000000000000000e+00
2.300000000000000100e-01,2.451840701772602452e-02,9.969646837627672842e-02,-1.439633421852915722e-03,-1.196246701206765406e-01,-3.447448169189701872e-01,0.000000000000000000e+00
2.350000000000000144e-01,2.501141213223809223e-02,9.750373491360896094e-02,-2.027203866499636357e-03,-1.154094304168062080e-01,-3.478367361688590176e-01,0.000000000000000000e+00
2.399999999999999911e-01,2.549342953304778447e-02,9.530207362271854443e-02,-2.593792414260208314e-03,-1.112329500203069615e-01,-3.502255438161101520e-01,0.000000000000000000e+00
2.449999999999999956e-01,2.596442467410635738e-02,9.309546973254281821e-02,-3.139607921471710555e-03,-1.071011522153421103e-01,-3.519612245192751399e-01,0.000000000000000000e+00
2.500000000000000000e-01,2.642438217058703381e-02,9.088760546742177815e-02,-3.664887384173901377e-03,-1.030193759884496796e-01,-3.530909978434004781e-01,0.000000000000000000e+00
2.550000000000000044e-01,2.687330432759536120e-02,8.868187739675145731e-02,-4.169893110761331567e-03,-9.899241335156885868e-02,-3.536594494377198750e-01,0.000000000000000000e+00
2.600000000000000089e-01,2.731120975350287070e-02,8.648141294061140183e-02,-4.654910076329921501e-03,-9.502454471158841565e-02,-3.537086568583047708e-01,0.000000000000000000e+00
2.650000000000000133e-01,2.773813205377243657e-02,8.428908606659372971e-02,-5.120243449169785584e-03,-9.111957237355979011e-02,-3.532783102065308878e-01,0.000000000000000000e+00
2.700000000000000178e-01,2.815411860131699848e-02,8.210753221190715545e-02,-5.566216280283938118e-03,-8.728085226158090182e-02,-3.524058277523252070e-01,0.000000000000000000e+00
2.750000000000000222e-01,2.855922937960084923e-02,7.993916246369130174e-02,-5.993167347224837190e-03,-8.351132393828544775e-02,-3.511264667089459834e-01,0.000000000000000000e+00
2.800000000000000266e-01,2.895353589485452628e-02,7.778617702935479439e-02,-6.401449143937852984e-03,-7.981353900086754494e-02,-3.494734293235710609e-01,0.000000000000000000e+00
2.850000000000000311e-01,2.933712015393066114e-02,7.565057802764769967e-02,-6.791426008683038376e-03,-7.618968792863545225e-02,-3.474779644452553606e-01,0.000000000000000000e+00
2.899999999999999800e-01,2.971007370447895785e-02,7.353418163009524389e-02,-7.163472382474333176e-03,-7.264162545422121753e-02,-3.451694647288786610e-01,0.000000000000000000e+00
2.949999999999999845e-01,3.007249673426400094e-02,7.143862958135735464e-02,-7.517971190828968975e-03,-6.917089452777724912e-02,-3.425755596305671835e-01,0.000000000000000000e+00
2.999999999999999889e-01,3.042449722658968972e-02,6.936540012603796546e-02,-7.855312341959642605e-03,-6.577874894076686518e-02,-3.397222043467843511e-01,0.000000000000000000e+00
3.049999999999999933e-01,3.076619016892931033e-02,6.731581836845049183e-02,-8.175891334868406676e-03,-6.246617467330507767e-02,-3.366337648458389564e-01,0.000000000000000000e+00
3.099999999999999978e-01,3.109769681199014979e-02,6.529106609085219559e-02,-8.480107971114536625e-03,-5.923391002642840186e-02,-3.333330991370082597e-01,0.000000000000000000e+00
3.150000000000000022e-01,3.141914397656680319e-02,6.329219105469077733e-02,-8.768365164329237904e-03,-5.608246459816969287e-02,-3.298416349188312280e-01,0.000000000000000000e+00
3.200000000000000067e-01,3.173066340565758314e-02,6.132011580846234711e-02,-9.041067841838322863e-03,-5.301213715988505049e-02,-3.261794437444019978e-01,0.000000000000000000e+00
3.250000000000000111e-01,3.203239115943422310e-02,5.937564602486103404e-02,-9.298621933030333520e-03,-5.002303248692597376e-02,-3.223653118377323157e-01,0.000000000000000000e+00
3.300000000000000155e-01,3.232446705076606752e-02,5.745947838900741789e-02,-9.541433439372288758e-03,-4.711507719546988854e-02,-3.184168076914514200e-01,0.000000000000000000e+00
3.350000000000000200e-01,3.260703411910692573e-02,5.557220805867572888e-02,-9.769907581228772994e-03,-4.428803463511636618e-02,-3.143503465722921053e-01,0.000000000000000000e+00
3.400000000000000244e-01,3.288023814065500761e-02,5.371433571659851164e-02,-9.984448016882762483e-03,-4.154151888472385618e-02,-3.101812520570068621e-01,0.000000000000000000e+00
3.450000000000000289e-01,3.314422717279490171e-02,5.188627423411214246e-02,-1.018545612938876258e-02,-3.887500789690161856e-02,-3.059238147175495914e-01,0.000000000000000000e+00
3.500000000000000333e-01,3.339915113092478682e-02,5.008835496461714470e-02,-1.037333037711091720e-02,-3.628785583458345176e-02,-3.015913480705947336e-01,0.000000000000000000e+00
3.549999999999999822e-01,3.364516139586250232e-02,4.832083368456339956e-02,-1.054846570401106291e-02,-3.377930464119203308e-02,-2.971962419027195379e-01,0.000000000000000000e+00
3.599999999999999867e-01,3.388241045011088776e-02,4.658389619893180122e-02,-1.071125300595456541e-02,-3.134849488405434814e-02,-2.927500130788976973e-01,0.000000000000000000e+00
3.649999999999999911e-01,3.411105154134578404e-02,4.487766362747061533e-02,-1.086207864949565068e-02,-2.899447590894860954e-02,-2.882633539383089305e-01,0.000000000000000000e+00
3.699999999999999956e-01,3.433123837156967784e-02,4.320219738725589870e-02,-1.100132403978898617e-02,-2.671621534194941819e-02,-2.837461783779042790e-01,0.000000000000000000e+00
3.750000000000000000e-01,3.454312481045013206e-02,4.155750388648080801e-02,-1.112936523445097990e-02,-2.451260797308949663e-02,-2.792076657206611356e-01,0.000000000000000000e+00
3.800000000000000044e-01,3.474686463143510096e-02,3.994353894373790098e-02,-1.124657260036286341e-02,-2.238248405477162931e-02,-2.746563024620280458e-01,0.000000000000000000e+00
3.850000000000000089e-01,3.494261126930693628e-02,3.836021194644092386e-02,-1.135331051056844703e-02,-2.032461704634149283e-02,-2.700999219847057264e-01,0.000000000000000000e+00
3.900000000000000133e-01,3.513051759790365020e-02,3.680738976143772823e-02,-1.144993707857284299e-02,-1.833773083476953475e-02,-2.655457423286442520e-01,0.000000000000000000e+00
3.950000000000000178e-01,3.531073572679984535e-02,3.528490041029343216e-02,-1.153680392749460194e-02,-1.642050645998608879e-02,-2.610004020999260321e-01,0.000000000000000000e+00
4.000000000000000222e-01,3.548341681580071544e-02,3.379253652117179818e-02,-1.161425599166310621e-02,-1.457158837206684598e-02,-2.564699945991152363e-01,0.000000000000000000e+00
4.050000000000000266e-01,3.564871090616075072e-02,3.233005856871273148e-02,-1.168263134838573233e-02,-1.278959024617372549e-02,-2.519601002466198558e-01,0.000000000000000000e+00
4.100000000000000311e-01,3.580676676749466880e-02,3.089719791279436911e-02,-1.174226107773575223e-02,-1.107310037991772987e-02,-2.474758173796748617e-01,0.000000000000000000e+00
4.150000000000000355e-01,3.595773175940109034e-02,2.949365964657823039e-02,-1.179346914833225360e-02,-9.420686696623390213e-03,-2.430217914927132183e-01,0.000000000000000000e+00
4.199999999999999845e-01,3.610175170687041774e-02,2.811912526376560487e-02,-1.183657232719791813e-02,-7.830901376837418396e-03,-2.386022429901145381e-01,0.000000000000000000e+00
4.249999999999999889e-01,3.623897078859691229e-02,2.677325515454126448e-02,-1.187188011188944174e-02,-6.302285139335497485e-03,-2.342209935176488012e-01,0.000000000000000000e+00
4.299999999999999933e-01,3.636953143736105371e-02,2.545569093924687429e-02,-1.189969468319905695e-02,-4.833371191838936598e-03,-2.298814909363397219e-01,0.000000000000000000e+00
4.349999999999999978e-01,3.649357425169273000e-02,2.416605764841003520e-02,-1.192031087682414621e-02,-3.422688870655624972e-03,-2.255868329999494715e-01,0.000000000000000000e+00
4.400000000000000022e-01,3.661123791806761285e-02,2.290396575735540244e-02,-1.193401617249559635e-02,-2.068766987505738300e-03,-2.213397897948749526e-01,0.000000000000000000e+00
4.450000000000000067e-01,3.672265914292949240e-02,2.166901308324115788e-02,-1.194109069914457873e-02,-7.701369008803293607e-04,-2.171428249988805181e-01,0.000000000000000000e+00
4.500000000000000111e-01,3.682797259386950961e-02,2.046078655199663407e-02,-1.194180725477194359e-02,4.746646715912822279e-04,-2.129981160128362194e-01,0.000000000000000000e+00
