time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.726646259971647390e-02,0.000000000000000000e+00,2.568203568070828613e+00,0.000000000000000000e+00
5.000000000000000104e-03,3.692428031128374766e-05,1.467615200581893348e-02,8.721426778095692223e-02,-2.069238322756712309e-02,2.479285803705829849e+00,0.000000000000000000e+00
1.000000000000000021e-02,1.458396459066366451e-04,2.879914104235336419e-02,8.706135822439595162e-02,-4.029296792857069154e-02,2.392716655200247455e+00,0.000000000000000000e+00
1.499999999999999944e-02,3.240204997193298856e-04,4.238497815750387476e-02,8.681308807949683626e-02,-5.884344583478311186e-02,2.308437337759934316e+00,0.000000000000000000e+00
2.000000000000000042e-02,5.688201717097598467e-04,5.544922561925764992e-02,8.647460667455220129e-02,-7.638406263615704628e-02,2.226390800062168829e+00,0.000000000000000000e+00
2.500000000000000139e-02,8.776687120287131848e-04,6.800701163954933626e-02,8.605086561431873893e-02,-9.295367066892620822e-02,2.146521647097106911e+00,0.000000000000000000e+00
2.999999999999999889e-02,1.248070756287313803e-03,8.007304449452556927e-02,8.554662561932034615e-02,-1.085897795638293972e-01,2.068776066371127431e+00,0.000000000000000000e+00
3.500000000000000333e-02,1.677603459941495864e-03,9.166162605230328275e-02,8.496646311695126019e-02,-1.233286048839063453e-01,1.993101757615146630e+00,0.000000000000000000e+00
4.000000000000000083e-02,2.163914498864779636e-03,1.027866647233296599e-01,8.431477659433127270e-02,-1.372051147937339011e-01,1.919447866070658204e+00,0.000000000000000000e+00
4.499999999999999833e-02,2.704720133266672738e-03,1.134616878515079114e-01,8.359579272263049921e-02,-1.502530748116032155e-01,1.847764919368770187e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.297803332210768636e-03,1.236998535665017190e-01,8.281357226230473545e-02,-1.625050907034173986e-01,1.778004767971075983e+00,0.000000000000000000e+00
5.500000000000000028e-02,3.941011956092872748e-03,1.335139621192046044e-01,8.197201575837434473e-02,-1.739926495823891639e-01,1.710120529104120823e+00,0.000000000000000000e+00
5.999999999999999778e-02,4.632256994552154568e-03,1.429164667233721875e-01,8.107486903454963478e-02,-1.847461592822624010e-01,1.644066534090119713e+00,0.000000000000000000e+00
6.500000000000000222e-02,5.369510857404861601e-03,1.519194839269635000e-01,8.012572849466084723e-02,-1.947949860740471606e-01,1.579798278954257285e+00,0.000000000000000000e+00
7.000000000000000666e-02,6.150805716308425410e-03,1.605348035369057458e-01,7.912804623949762362e-02,-2.041674907973845821e-01,1.517272378172246139e+00,0.000000000000000000e+00
7.499999999999999722e-02,6.974231894982128345e-03,1.687738981208566913e-01,7.808513500680643038e-02,-2.128910634778501398e-01,1.456446521409986650e+00,0.000000000000000000e+00
8.000000000000000167e-02,7.837936305927488412e-03,1.766479321091516952e-01,7.700017294183901517e-02,-2.209921565009351219e-01,1.397279433099344326e+00,0.000000000000000000e+00
8.500000000000000611e-02,8.740120931706079135e-03,1.841677705195406411e-01,7.587620820549410838e-02,-2.284963164122688073e-01,1.339730834689541350e+00,0.000000000000000000e+00
8.999999999999999667e-02,9.679041348943739562e-03,1.913439873265870561e-01,7.471616342675049816e-02,-2.354282144119831666e-01,1.283761409411938725e+00,0.000000000000000000e+00
9.500000000000000111e-02,1.065300529333742738e-02,1.981868734967550949e-01,7.352284000575522172e-02,-2.418116756090865072e-01,1.229332769396452862e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.166037126404380342e-02,2.047064447092823147e-01,7.229892227360704138e-02,-2.476697070993948702e-01,1.176407424980215222e+00,0.000000000000000000e+00
1.049999999999999961e-01,1.269954716592666157e-02,2.109124487819519222e-01,7.104698151456359523e-02,-2.530245249280470565e-01,1.124948756052823962e+00,0.000000000000000000e+00
1.100000000000000006e-01,1.376898898823339205e-02,2.168143728198607401e-01,6.976947985610243430e-02,-2.578975799949649872e-01,1.074920985287503239e+00,0.000000000000000000e+00
1.150000000000000050e-01,1.486719951835853600e-02,2.224214501042460768e-01,6.846877403198092793e-02,-2.623095829588714123e-01,1.026289153113242758e+00,0.000000000000000000e+00
1.199999999999999956e-01,1.599272708943521790e-02,2.277426667374010949e-01,6.714711902316908287e-02,-2.662805281926863277e-01,9.790190942894743120e-01,0.000000000000000000e+00
