time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
1.600000000000000033e-01,2.000916185283272211e-02,2.239832678072123384e-01,6.836753155978235463e-02,-1.944607795650901694e-01,9.006873869779404851e-01,0.000000000000000000e+00
1.650000000000000078e-01,2.114066519829712817e-02,2.285966762959325549e-01,6.738878178487377191e-02,-1.970125074470377990e-01,8.785644621280247479e-01,0.000000000000000000e+00
1.700000000000000122e-01,2.229491591639775824e-02,2.330824648220116424e-01,6.639766922031176133e-02,-1.994065871437444015e-01,8.566470697197036133e-01,0.000000000000000000e+00
1.750000000000000167e-01,2.347127962415499272e-02,2.374421195830022646e-01,6.539497180065659276e-02,-2.016471274540651837e-01,8.349363071758667543e-01,0.000000000000000000e+00
1.799999999999999933e-01,2.466912936132337544e-02,2.416771234323589479e-01,6.438144712136240067e-02,-2.037381554836248665e-01,8.134331864142980706e-01,0.000000000000000000e+00
1.849999999999999978e-01,2.588784557303323852e-02,2.457889556246907192e-01,6.335783284334857435e-02,-2.056836181957032716e-01,7.921386354841754018e-01,0.000000000000000000e+00
1.900000000000000022e-01,2.712681609116490700e-02,2.497790915635884068e-01,6.232484708992056671e-02,-2.074873839208457305e-01,7.710535002133654947e-01,0.000000000000000000e+00
1.950000000000000067e-01,2.838543611446910780e-02,2.536490025523259750e-01,6.128318883624257057e-02,-2.091532438268024208e-01,7.501785458647434179e-01,0.000000000000000000e+00
2.000000000000000111e-01,2.966310818744866129e-02,2.574001555477201109e-01,6.023353829155631695e-02,-2.106849133503556348e-01,7.295144587997604013e-01,0.000000000000000000e+00
2.050000000000000155e-01,3.095924217801793166e-02,2.610340129174174573e-01,5.917655727433293600e-02,-2.120860335925463247e-01,7.090618481475089441e-01,0.000000000000000000e+00
2.099999999999999922e-01,3.227325525395780687e-02,2.645520322008624303e-01,5.811288958053707071e-02,-2.133601726787636710e-01,6.888212474775393668e-01,0.000000000000000000e+00
2.149999999999999967e-01,3.360457185818523096e-02,2.679556658741840680e-01,5.704316134517547349e-02,-2.145108270851120158e-01,6.687931164747143997e-01,0.000000000000000000e+00
2.200000000000000011e-01,3.495262368285741855e-02,2.712463611192234003e-01,5.596798139729519672e-02,-2.155414229324205677e-01,6.489778426144223733e-01,0.000000000000000000e+00
2.250000000000000056e-01,3.631684964233200530e-02,2.744255595969076200e-01,5.488794160858986859e-02,-2.164553172492112987e-01,6.293757428365014395e-01,0.000000000000000000e+00
2.300000000000000100e-01,3.769669584500533188e-02,2.774946972251612909e-01,5.380361723576612687e-02,-2.172557992048911035e-01,6.099870652162788787e-01,0.000000000000000000e+00
2.350000000000000144e-01,3.909161556405198190e-02,2.804552039615296755e-01,5.271556725681592059e-02,-2.179460913143848599e-01,5.908119906311679603e-01,0.000000000000000000e+00
2.399999999999999911e-01,4.050106920708956143e-02,2.833085035906730553e-01,5.162433470133466484e-02,-2.185293506153765941e-01,5.718506344213248882e-01,0.000000000000000000e+00
2.449999999999999956e-01,4.192452428479344351e-02,2.860560135168770390e-01,5.053044697501929416e-02,-2.190086698192782177e-01,5.531030480429144358e-01,0.000000000000000000e+00
2.500000000000000000e-01,4.336145537848685311e-02,2.886991445617077545e-01,4.943441617847493114e-02,-2.193870784369964799e-01,5.345692207125971596e-01,0.000000000000000000e+00
2.550000000000000044e-01,4.481134410673234814e-02,2.912393007669275558e-01,4.833673942045355054e-02,-2.196675438805226199e-01,5.162490810419010367e-01,0.000000000000000000e+00
2.600000000000000089e-01,4.627367909095123771e-02,2.936778792027715523e-01,4.723789912564312771e-02,-2.198529725413225222e-01,4.981424986602076554e-01,0.000000000000000000e+00
2.650000000000000133e-01,4.774795592009797862e-02,2.960162697816732802e-01,4.613836333712086762e-02,-2.199462108464599330e-01,4.802492858251465879e-01,0.000000000000000000e+00
2.700000000000000178e-01,4.923367711441696548e-02,2.982558550775130102e-01,4.503858601357961511e-02,-2.199500462933418610e-01,4.625691990192395409e-01,0.000000000000000000e+00
2.750000000000000222e-01,5.073035208830951187e-02,3.003980101504505895e-01,4.393900732143222326e-02,-2.198672084639315960e-01,4.451019405317200306e-01,0.000000000000000000e+00
2.800000000000000266e-01,5.223749711233906939e-02,3.024441023773918324e-01,4.284005392189450118e-02,-2.197003700192333431e-01,4.278471600244955209e-01,0.000000000000000000e+00
2.850000000000000311e-01,5.375463527440291212e-02,3.043954912881263186e-01,4.174213925314346207e-02,-2.194521476748121924e-01,4.108044560813007839e-01,0.000000000000000000e+00
2.899999999999999800e-01,5.528129644009877747e-02,3.062535284071625230e-01,4.064566380764386699e-02,-2.191251031580735142e-01,3.939733777391372094e-01,0.000000000000000000e+00
2.949999999999999845e-01,5.681701721231495472e-02,3.080195571012761535e-01,3.955101540473253408e-02,-2.187217441479882563e-01,3.773534260011679464e-01,0.000000000000000000e+00
2.999999999999999889e-01,5.836134089007238845e-02,3.096949124327769143e-01,3.845856945854653902e-02,-2.182445251979137912e-01,3.609440553302911692e-01,0.000000000000000000e+00
3.049999999999999933e-01,5.991381742664744076e-02,3.112809210184891429e-01,3.736868924137830283e-02,-2.176958486421251560e-01,3.447446751226763695e-01,0.000000000000000000e+00
3.099999999999999978e-01,6.147400338700377553e-02,3.127789008944331095e-01,3.628172614253749595e-02,-2.170780654866370230e-01,3.287546511606095345e-01,0.000000000000000000e+00
3.150000000000000022e-01,6.304146190456190457e-02,3.141901613861846077e-01,3.519801992279700253e-02,-2.163934762848648552e-01,3.129733070440466891e-01,0.000000000000000000e+00
3.200000000000000067e-01,6.461576263733460890e-02,3.155160029848822489e-01,3.411789896449737153e-02,-2.156443319986419971e-01,2.973999256003355685e-01,0.000000000000000000e+00
3.250000000000000111e-01,6.619648172345647674e-02,3.167577172288445486e-01,3.304168051738175932e-02,-2.148328348450799230e-01,2.820337502716169231e-01,0.000000000000000000e+00
