time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,0.000000000000000000e+00,3.117177513391728993e+00,0.000000000000000000e+00
5.000000000000000104e-03,4.291437475383016396e-05,1.712105965099056451e-02,1.744909857861665081e-01,-1.668845540962944282e-02,3.075229039987081414e+00,0.000000000000000000e+00
1.000000000000000021e-02,1.707650902388632794e-04,3.397481613624650509e-02,1.743669038731627818e-01,-3.285895196966093917e-02,3.033350871227895151e+00,0.000000000000000000e+00
1.499999999999999944e-02,3.822198285614031299e-04,5.056294871286087789e-02,1.741632402133120872e-01,-4.852305887573581111e-02,2.991550295212430211e+00,0.000000000000000000e+00
2.000000000000000042e-02,6.759546702074700200e-04,6.688713764260785510e-02,1.738824984162898046e-01,-6.369206569165353216e-02,2.949834557632033505e+00,0.000000000000000000e+00
2.500000000000000139e-02,1.050654101536412782e-03,8.294906517300074111e-02,1.735271263247745166e-01,-7.837699109342897985e-02,2.908210856566397773e+00,0.000000000000000000e+00
2.999999999999999889e-02,1.505011027070845241e-03,9.875041647407710454e-02,1.730995173474413062e-01,-9.258859141327933917e-02,2.866686337142656082e+00,0.000000000000000000e+00
3.500000000000000333e-02,2.037726786351910357e-03,1.142928805271878762e-01,1.726020117497565343e-01,-1.063373689736372280e-01,2.825268086111154542e+00,0.000000000000000000e+00
4.000000000000000083e-02,2.647511175112135691e-03,1.295781509628039230e-01,1.720368979036441259e-01,-1.196335802032888751e-01,2.783963126384918940e+00,0.000000000000000000e+00
4.499999999999999833e-02,3.333082470504886152e-03,1.446079268450107813e-01,1.714064134971291509e-01,-1.324872435295220974e-01,2.742778411584546383e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.093167460119267326e-03,1.593839134009484571e-01,1.707127467050902070e-01,-1.449081470417594719e-01,2.701720820625465258e+00,0.000000000000000000e+00
5.500000000000000028e-02,4.926501474501941875e-03,1.739078226939743677e-01,1.699580373222717988e-01,-1.569058559235669836e-01,2.660797152380165898e+00,0.000000000000000000e+00
