time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.726646259971647390e-02,0.000000000000000000e+00,1.777634153028729180e+00,0.000000000000000000e+00
5.000000000000000104e-03,2.483897109330315370e-05,9.890426722854249453e-03,8.723834745926353773e-02,-1.115653851610548704e-02,1.734933053040460527e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.845853539337176541e-05,1.951339861339198428e-02,8.715577604412584611e-02,-2.178572538400753988e-02,1.693216814382080271e+00,0.000000000000000000e+00
1.499999999999999944e-02,2.195386816888694943e-04,2.887578989296690768e-02,8.702133741736932382e-02,-3.190653289860524711e-02,1.652461961888132658e+00,0.000000000000000000e+00
2.000000000000000042e-02,3.867933101884456432e-04,3.798429183206604443e-02,8.683752734934374606e-02,-4.153730936687141662e-02,1.612645652013210196e+00,0.000000000000000000e+00
2.500000000000000139e-02,5.989693314542697154e-04,4.684541819203432572e-02,8.660675138552061114e-02,-5.069579982459551659e-02,1.573745649675431180e+00,0.000000000000000000e+00
2.999999999999999889e-02,8.548457920481518021e-04,5.546551046944458302e-02,8.633132781258871791e-02,-5.939916602014677638e-02,1.535740306098447139e+00,0.000000000000000000e+00
3.500000000000000333e-02,1.153233025919629109e-03,6.385074294961974595e-02,8.601349052641775461e-02,-6.766400568723483777e-02,1.498608537639799287e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.492971830598528379e-03,7.200712757603582037e-02,8.565539180538858655e-02,-7.550637112928795802e-02,1.462329805586880749e+00,0.000000000000000000e+00
4.499999999999999833e-02,1.872932667288512753e-03,7.994051864246111416e-02,8.525910499247471575e-02,-8.294178713844009565e-02,1.426884096896526621e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.292014883992544733e-03,8.765661731473457785e-02,8.482662708934410323e-02,-8.998526827226227542e-02,1.392251905850154348e+00,0.000000000000000000e+00
5.500000000000000028e-02,2.749145960835693275e-03,9.516097598906742006e-02,8.435988126563484513e-02,-9.665133551132837342e-02,1.358414216593255119e+00,0.000000000000000000e+00
5.999999999999999778e-02,3.243280776784968674e-03,1.024590024936797711e-01,8.386071928644318885e-02,-1.029540323205028751e-01,1.325352486525764206e+00,0.000000000000000000e+00
6.500000000000000222e-02,3.773400896999654780e-03,1.095559641404672407e-01,8.333092386094871629e-02,-1.089069401365077988e-01,1.293048630508227159e+00,0.000000000000000000e+00
7.000000000000000666e-02,4.338513880078715204e-03,1.164569916332404143e-01,8.277221091498981886e-02,-1.145231933038912270e-01,1.261485005847724050e+00,0.000000000000000000e+00
7.499999999999999722e-02,4.937652604504128018e-03,1.231670828389005018e-01,8.218623179029321824e-02,-1.198154934810025940e-01,1.230644398027003206e+00,0.000000000000000000e+00
8.000000000000000167e-02,5.569874613610318638e-03,1.296911064277133652e-01,8.157457537295459415e-02,-1.247961235369980104e-01,1.200510007140218605e+00,0.000000000000000000e+00
8.500000000000000611e-02,6.234261478440143028e-03,1.360338053886272491e-01,8.093877015366408856e-02,-1.294769609602678395e-01,1.171065434998947996e+00,0.000000000000000000e+00
8.999999999999999667e-02,6.929918177877025798e-03,1.421998004253514358e-01,8.028028622206981324e-02,-1.338694907980119142e-01,1.142294672872713690e+00,0.000000000000000000e+00
9.500000000000000111e-02,7.655972495470867063e-03,1.481935932386779786e-01,7.960053719757581581e-02,-1.379848181459968071e-01,1.114182089829018896e+00,0.000000000000000000e+00
1.000000000000000056e-01,8.411574432402136453e-03,1.540195697002891551e-01,7.890088209877753334e-02,-1.418336802068228819e-01,1.086712421638903248e+00,0.000000000000000000e+00
1.049999999999999961e-01,9.195895636054189290e-03,1.596820029230534288e-01,7.818262715364771021e-02,-1.454264579343161057e-01,1.059870760215097629e+00,0.000000000000000000e+00
