time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.726646259971647390e-02,0.000000000000000000e+00,1.411652976879350652e+00,0.000000000000000000e+00
5.000000000000000104e-03,1.927204242292386162e-05,7.691524446815720638e-03,8.724943942288446164e-02,-6.775096901756758223e-03,1.395601616785661303e+00,0.000000000000000000e+00
1.000000000000000021e-02,7.674275119341743832e-05,1.527955372323497665e-02,8.719904971221202616e-02,-1.334733793998075721e-02,1.379558893144488874e+00,0.000000000000000000e+00
1.499999999999999944e-02,1.718959655692228641e-04,2.276461531759702006e-02,8.711629695156163089e-02,-1.972102731003488180e-02,1.363528369532623907e+00,0.000000000000000000e+00
2.000000000000000042e-02,3.042181837166764002e-04,3.014724526540400046e-02,8.700216331217849874e-02,-2.590038614905009612e-02,1.347513523100797750e+00,0.000000000000000000e+00
2.500000000000000139e-02,4.731986048554754709e-04,3.742798791346270415e-02,8.685761006372433313e-02,-3.188955423360179814e-02,1.331517745835674615e+00,0.000000000000000000e+00
2.999999999999999889e-02,6.783291702322194645e-04,4.460739568718556647e-02,8.668357797690262601e-02,-3.769259164530270462e-02,1.315544345783541624e+00,0.000000000000000000e+00
3.500000000000000333e-02,9.191046029375656663e-04,5.168602886067800994e-02,8.648098771783718774e-02,-4.331348040388957599e-02,1.299596548239985605e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.195022446580108842e-03,5.866445532929125822e-02,8.625074023436704596e-02,-4.875612606751386635e-02,1.283677496909443105e+00,0.000000000000000000e+00
4.499999999999999833e-02,1.505583102828609784e-03,6.554325038436684125e-02,8.599371713442231779e-02,-5.402435930006595916e-02,1.267790255038132363e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.850289867832934825e-03,7.232299648994187924e-02,8.571078105664603486e-02,-5.912193740547044829e-02,1.251937806523530039e+00,0.000000000000000000e+00
5.500000000000000028e-02,2.228648967533017420e-03,7.900428306122266042e-02,8.540277603342696922e-02,-6.405254582898652072e-02,1.236123057003247316e+00,0.000000000000000000e+00
5.999999999999999778e-02,2.640169591864270204e-03,8.558770624466871535e-02,8.507052784650823152e-02,-6.881979962563423980e-02,1.220348834925849335e+00,0.000000000000000000e+00
6.500000000000000222e-02,3.084363927867176010e-03,9.207386869956084297e-02,8.471484437533553791e-02,-7.342724489594462667e-02,1.204617892605917229e+00,0.000000000000000000e+00
7.000000000000000666e-02,3.560747191708217400e-03,9.846337938095453546e-02,8.433651593830787663e-02,-7.787836018930027748e-02,1.188932907265374261e+00,0.000000000000000000e+00
7.499999999999999722e-02,4.068837659618879110e-03,1.047568533239450622e-01,8.393631562709177873e-02,-8.217655787519392852e-02,1.173296482062892165e+00,0.000000000000000000e+00
8.000000000000000167e-02,4.608156697759142537e-03,1.109549114291929761e-01,8.351499963415877359e-02,-8.632518548278583781e-02,1.157711147112975736e+00,0.000000000000000000e+00
8.500000000000000611e-02,5.178228791011690174e-03,1.170581802496782065e-01,8.307330757370338936e-02,-9.032752700918809941e-02,1.142179360496122564e+00,0.000000000000000000e+00
8.999999999999999667e-02,5.778581570712918412e-03,1.230672917786685278e-01,8.261196279609699100e-02,-9.418680419694427930e-02,1.126703509261297143e+00,0.000000000000000000e+00
9.500000000000000111e-02,6.408745841326827196e-03,1.289828832389035007e-01,8.213167269603012521e-02,-9.790617778120853931e-02,1.111285910421773826e+00,0.000000000000000000e+00
1.000000000000000056e-01,7.068255606067898843e-03,1.348055968730081378e-01,8.163312901449365500e-02,-1.014887487071580718e-01,1.095928811945275472e+00,0.000000000000000000e+00
1.049999999999999961e-01,7.756648091479165057e-03,1.405360797351624391e-01,8.111700813474609362e-02,-1.049375593181983146e-01,1.080634393739186461e+00,0.000000000000000000e+00
1.100000000000000006e-01,8.473463770971842446e-03,1.461749834840625206e-01,8.058397137241171682e-02,-1.082555945155415922e-01,1.065404768631498023e+00,0.000000000000000000e+00
1.150000000000000050e-01,9.218246387333085129e-03,1.517229641772180337e-01,8.003466525985106217e-02,-1.114457828897570946e-01,1.050241983348037644e+00,0.000000000000000000e+00
1.199999999999999956e-01,9.990542974208677096e-03,1.571806820666372395e-01,7.946972182494256576e-02,-1.145109978249036764e-01,1.035148019486421767e+00,0.000000000000000000e+00
1.250000000000000000e-01,1.078990387656773679e-02,1.625488013959572597e-01,7.888975886441071395e-02,-1.174540585758677980e-01,1.020124794487089037e+00,0.000000000000000000e+00
1.300000000000000044e-01,1.161588277015681604e-02,1.678279901990820666e-01,7.829538021183318763e-02,-1.202777313195362019e-01,1.005174162601679688e+00,0.000000000000000000e+00
1.350000000000000089e-01,1.246803667995109027e-02,1.730189201003938804e-01,7.768717600045627059e-02,-1.229847301804381371e-01,9.902979158589555464e-01,0.000000000000000000e+00
1.400000000000000133e-01,1.334592599761068657e-02,1.781222661166073917e-01,7.706572292094451826e-02,-1.255777182314943008e-01,9.754977850283883534e-01,0.000000000000000000e+00
1.449999999999999900e-01,1.424911449795053693e-02,1.831387064603376413e-01,7.643158447418758883e-02,-1.280593084705101692e-01,9.607754405814721288e-01,0.000000000000000000e+00
1.499999999999999944e-01,1.517716935443250668e-02,1.880689223454539705e-01,7.578531121928394620e-02,-1.304320647730498328e-01,9.461324936507850003e-01,0.000000000000000000e+00
1.549999999999999989e-01,1.612966115368890882e-02,1.929135977942931512e-01,7.512744101681786968e-02,-1.326985028223232055e-01,9.315704969867437679e-01,0.000000000000000000e+00
1.600000000000000033e-01,1.710616390908688278e-02,1.976734194468047490e-01,7.445849926754323500e-02,-1.348610910167145072e-01,9.170909459119855889e-01,0.000000000000000000e+00
1.650000000000000078e-01,1.810625507334348572e-02,2.023490763717012697e-01,7.377899914658424263e-02,-1.369222513555738707e-01,9.026952792732472197e-01,0.000000000000000000e+00
1.700000000000000122e-01,1.912951555020169295e-02,2.069412598796849523e-01,7.308944183326020194e-02,-1.388843603038864005e-01,8.883848803905969316e-01,0.000000000000000000e+00
1.750000000000000167e-01,2.017552970517786856e-02,2.114506633388213985e-01,7.239031673663860744e-02,-1.407497496364244205e-01,8.741610780038330253e-01,0.000000000000000000e+00
1.799999999999999933e-01,2.124388537539162458e-02,2.158779819921287368e-01,7.168210171691741239e-02,-1.425207072619792403e-01,8.600251472158495503e-01,0.000000000000000000e+00
1.849999999999999978e-01,2.233417387848929403e-02,2.202239127774487382e-01,7.096526330273474070e-02,-1.441994780282584709e-01,8.459783104327349701e-01,0.000000000000000000e+00
1.900000000000000022e-01,2.344599002067259547e-02,2.244891541496641940e-01,7.024025690450130810e-02,-1.457882645080238182e-01,8.320217383003706280e-01,0.000000000000000000e+00
1.950000000000000067e-01,2.457893210384440308e-02,2.286744059053242850e-01,6.950752702384778436e-02,-1.472892277670327654e-01,8.181565506372617813e-01,0.000000000000000000e+00
2.000000000000000111e-01,2.573260193188374803e-02,2.327803690097366429e-01,6.876750745927687203e-02,-1.487044881143351760e-01,8.043838173633375277e-01,0.000000000000000000e+00
2.050000000000000155e-01,2.690660481606260007e-02,2.368077454265823112e-01,6.802062150810682384e-02,-1.500361258354636351e-01,7.907045594244388464e-01,0.000000000000000000e+00
2.099999999999999922e-01,2.810054957961712063e-02,2.407572379501061732e-01,6.726728216479070654e-02,-1.512861819090431104e-01,7.771197497122083186e-01,0.000000000000000000e+00
2.149999999999999967e-01,2.931404856148642560e-02,2.446295500399328360e-01,6.650789231569301241e-02,-1.524566587073323265e-01,7.636303139790994177e-01,0.000000000000000000e+00
2.200000000000000011e-01,3.054671761923206594e-02,2.484253856585541265e-01,6.574284493040265243e-02,-1.535495206811960112e-01,7.502371317482019464e-01,0.000000000000000000e+00
2.250000000000000056e-01,3.179817613115174663e-02,2.521454491115314722e-01,6.497252324965903381e-02,-1.545666950299936226e-01,7.369410372176039559e-01,0.000000000000000000e+00
2.300000000000000100e-01,3.306804699760089450e-02,2.557904448904525507e-01,6.419730096996539848e-02,-1.555100723568560439e-01,7.237428201589900523e-01,0.000000000000000000e+00
2.350000000000000144e-01,3.435595664153600487e-02,2.593610775186789286e-01,6.341754242496135119e-02,-1.563815073098088204e-01,7.106432268101913197e-01,0.000000000000000000e+00
2.399999999999999911e-01,3.566153500829374878e-02,2.628580513999169144e-01,6.263360276362424373e-02,-1.571828192091860033e-01,6.976429607614023087e-01,0.000000000000000000e+00
2.449999999999999956e-01,3.698441556462005175e-02,2.662820706696415463e-01,6.184582812536681962e-02,-1.579157926617657526e-01,6.847426838347804301e-01,0.000000000000000000e+00
2.500000000000000000e-01,3.832423529696350750e-02,2.696338390493995818e-01,6.105455581209656007e-02,-1.585821781620444515e-01,6.719430169571640743e-01,0.000000000000000000e+00
2.550000000000000044e-01,3.968063470904752144e-02,2.729140597040140004e-01,6.026011445729993060e-02,-1.591836926810535346e-01,6.592445410256313476e-01,0.000000000000000000e+00
2.600000000000000089e-01,4.105325781873579716e-02,2.761234351017096689e-01,5.946282419221288890e-02,-1.597220202431091918e-01,6.466477977656460707e-01,0.000000000000000000e+00
2.650000000000000133e-01,4.244175215420576547e-02,2.792626668771758802e-01,5.866299680913700937e-02,-1.601988124908722833e-01,6.341532905815407961e-01,0.000000000000000000e+00
2.700000000000000178e-01,4.384576874944470792e-02,2.823324556975788657e-01,5.786093592195878238e-02,-1.606156892390827873e-01,6.217614853990933721e-01,0.000000000000000000e+00
2.750000000000000222e-01,4.526496213908334787e-02,2.853335011315341618e-01,5.705693712392782141e-02,-1.609742390173203863e-01,6.094728114999656832e-01,0.000000000000000000e+00
2.800000000000000266e-01,4.669899035258168879e-02,2.882665015210452153e-01,5.625128814274798356e-02,-1.612760196021301717e-01,5.972876623477836322e-01,0.000000000000000000e+00
2.850000000000000311e-01,4.814751490778199777e-02,2.911321538564120570e-01,5.544426899303375733e-02,-1.615225585388403995e-01,5.852063964056436474e-01,0.000000000000000000e+00
